name,category,ground_truth,ocr_tesseract,similarity,char_accuracy,word_accuracy,normalized_ocr_tesseract,similarity02,char_accuracy02
0082.jpg,fancy_typo,"Demo Sa, 24.2. 14h Wrangelkiez Der Görli bleibt auf! BÜNDNIS GÖRLI ZAUNFREI","5a 24.2. 14h
1",0.0,0.16000000000000003,0.0,5a 24.2. 14h 1,0.0,0.16000000000000003
0083.jpg,fancy_typo,15 JAHRE NACHTIGALL FRITTENBUDE SAALSCHUTZ FINNA NACHTIGALA 16.09.23 ://ABOUT BLANK,16.094.23 / ABONT BLAUK,0.0,0.2168674698795181,0.0,16.094.23 / ABONT BLAUK,0.0,0.2168674698795181
0084.jpeg,fancy_typo,TOBIAS DELLIT & DIE SCHWEI-GENDE MEHR-HEIT 25.3.25 Support: Paula Linke 25.3.25 Neues Schauspiel Leipzig Gefördert durch: INITIATIVE MUSIK,,0.0,0.0,0.0,,0.0,0.0
0086.jpg,fancy_typo,Soll das zu meiner neuen Normalität werden!? nächste Kundgebung: 08.08. 16–18 Uhr SAMSTAG STIFTSPLATZ Kaiserslautern Bürgerinitiative EINEN STATT SPALTEN,,0.0,0.0,0.0,,0.0,0.0
0089.jpeg,fancy_typo,NEUER ORT: FRIEDRICHSPLATZ KASSEL VOR DEM FRIDERICIANUM KUNDGEBUNG & AUFZUG Grundrechte gelten! MIT GASTREDNER HERMANN PLOPPA 15. JANUAR 2022 15:30 UHR,"KUNDGEBUNG &
AUFZUG

gelten!

15. JANUAR 2022
15:30 UHR

MIT GASTREDNER
HERMANN PLOPPA",0.0,0.2715231788079471,0.0,KUNDGEBUNG & AUFZUG gelten! 15. JANUAR 2022 15:30 UHR MIT GASTREDNER HERMANN PLOPPA,0.0,0.2715231788079471
0090.jpeg,fancy_typo, Wir werden ALLE da sein! WORLD FREEDOM DAY Die Welt steht auf Auch Fulda macht dicht! ALLE INITIATIVEN & ORGANISATIONEN WELTWEIT - GEMEINSAM! UM 12:00 UHR LANDESZEIT! MAGDEBURG 20.11.2021 12:00 - 16:00 UHR LIVESTREAMS AUS ALLER WELT,"; «é%;$
*“3:;;Q‚ö°f’
WORLD FREEDOM
DAY

J>c'e W@[Ü 5Ü@‘ßtf

NITTÄATIVEN SCORGANISATIONEN
WELTWEIT: - GEMEINSÄM!
UM 12:00 UHR LANDESZEIT!

' MAGDEBURG

DE,

«“",0.0,0.45064377682403434,0.0,"; «é%;$ *“3:;;Q‚ö°f’ WORLD FREEDOM DAY J>c'e W@[Ü 5Ü@‘ßtf NITTÄATIVEN SCORGANISATIONEN WELTWEIT: - GEMEINSÄM! UM 12:00 UHR LANDESZEIT! ' MAGDEBURG DE, «“",0.0,0.45064377682403434
0091.jpg,fancy_typo,mit Mobile Discothek VERITAS 27. Bike & Rock Festival Limberg zwischen Cottbus und Vetschau 08. - 11. August 2024 immer am 2. August Wochenende Limited Booze Boys BLIND BANKERS Bullshit Rock’n’Roll aus Berlin NOBODY B O Infos: brf-limberg.de,,0.0,0.0,0.0,,0.0,0.0
0093.jpg,abfotografie,"KIEZKLUB Rathaus Johannisthal Sterndamm 102, 12487 BERLIN im Innenhof SOMMERFEST Sa 3. Sept. 14–19 Uhr INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN, KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK ESSEN UND TRINKEN DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA HARTMUT HAKER VON TANZBAR BIS SWINGEND RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE JEDE MENGE KINDERLIEDER DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ DER CHOR DER FRÖHLICHEN SÄNGER VON JOHANNISTHAL Der Eintritt ist frei.",".\u- P} 20 ST}
YLUD Ralfldus JUNAVINHSTNAL

y X ı
‘?_x 4537 DF !lk

INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN,
KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ

GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK
ESSEN UND TRINKEN n v

DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA
HARTMUT HAKER VON TANZBAR BIS SWINGEND

RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE /
JEDE MENGE KINDERLIEDER ‚ j

dd / j x
DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ N_"" '
DER CHOR DER FRÖHLICHEN SÄNGER SE ®
VON JOHANNISTHAL k

CAEMNTRINSTICREN

v x __ aun M S",0.0,0.7051792828685259,0.0,".\u- P} 20 ST} YLUD Ralfldus JUNAVINHSTNAL y X ı ‘?_x 4537 DF !lk INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN, KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK ESSEN UND TRINKEN n v DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA HARTMUT HAKER VON TANZBAR BIS SWINGEND RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE / JEDE MENGE KINDERLIEDER ‚ j dd / j x DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ N_"" ' DER CHOR DER FRÖHLICHEN SÄNGER SE ® VON JOHANNISTHAL k CAEMNTRINSTICREN v x __ aun M S",0.0,0.7051792828685259
0094.jpg,abfotografie,"Einladung zur Trauerfeier für unsere geliebte Demokratie *1949 – 2020 26.04.2020 12:00 – 19:00 Mariannenplatz Wir bitten alle Trauergäste nur einzeln oder zu zweit zu kommen und protesttaugliche Schilder, Transparente und Plakate zur Niederlegung mitzubringen. Wir freuen uns auf Eure Trauerreden. Anlage und Mikrofon sind vor Ort. www.Aktion-Eigensinn.net","/ *- 26.04.2020

‚ 12:00 - 19:00
Mavxiannenplatz }
oder zu zweit zu kommen und pratest-

taugliche Schilder, Transparente und

UAnlage und Mikrofen sind vor Ont,",0.0,0.3876404494382022,0.0,"/ *- 26.04.2020 ‚ 12:00 - 19:00 Mavxiannenplatz } oder zu zweit zu kommen und pratest- taugliche Schilder, Transparente und UAnlage und Mikrofen sind vor Ont,",0.0,0.3876404494382022
0095.jpg,abfotografie,"Bohemian Strawberry & AmSTARt präsentieren: ICH BRAUCHE EINE GENIE VOL. 15 POPKULTUR, FEMINISMUS, CHANGE UND SO ... Songbook Releaseparty LIVE: KATRIN ACHINGER LESEPERFORMANCES & 1-SONG-SETS: ANNETTE BENJAMIN (HANS-A-PLAST), BERNADETTE LA HENGST, DAYM, DIE SUPERERBIN, ELKE BRAUNWEILER, FAULENZA, FELINE & STRANGE, HANSJANA, LYDIA DAHER, MALONDA, MARIAMA SAFI, TOTE CRACKHUREN IM KOFFERRAUM MATCHING OUTFITS THE DOCTORELLA BABSI TOLLWUT 12.8 ://aboutblank","POPKI
ab )PKULTUR, FEMINISMUS, CHANGE UND SO -.-
;

;S-A-PLAST),
A =

A==
»
\ E l

Saneeset O Ea",0.0,0.15604395604395604,0.0,"POPKI ab )PKULTUR, FEMINISMUS, CHANGE UND SO -.- ; ;S-A-PLAST), A = A== » \ E l Saneeset O Ea",0.0,0.15604395604395604
0096.jpg,abfotografie,Schmeiß dein Ego weg und FEIER WAS DU LIEBST Für René 25. April Volksbühne am Rosa-Luxemburg-Platz,"Era _

Schmeiß dein Ego weg und Schmeiß dein Ego weg und

FürRene 25. April % FürRene 25. April",0.0,0.40816326530612246,0.0,Era _ Schmeiß dein Ego weg und Schmeiß dein Ego weg und FürRene 25. April % FürRene 25. April,0.0,0.40816326530612246
0097.jpg,abfotografie,TERM LIEGT DER PUNK :// ABOUT BLANK The kids are clearly not alright Welche Rolle spielen emanzipatorische Subkultur & Bewegung in Ostdeutschland? POLY LUX Veranstaltung 13.12.2024 20 Uhr :// about blank,"clearly
not
alright ,

Welche Rolle spielen ‘

emanzipatorische
Subkultur & Bewegung in
Ostdeutschland ? \

Veranstaltung
13.12.2024 >
20Uhr }

:// about blank",0.0,0.6748768472906403,0.0,"clearly not alright , Welche Rolle spielen ‘ emanzipatorische Subkultur & Bewegung in Ostdeutschland ? \ Veranstaltung 13.12.2024 > 20Uhr } :// about blank",0.0,0.6748768472906403
0098.jpg,abfotografie,"eine benefizveranstaltung von ://about blank und top b3rlin MOVING BEYOND HOPE antinationale amplitude wider die großwetterlage montag, 2. oktober 2023, 18:00 uhr","i SS

eine benefizveranstaltung von ://about blänk und töp b3rlin

u

MOVING
BEYOND
HOPE

antinationale amplitude wider'die großwetterlage

montag, 2.0ktober 2023, 18:00 uhr ‘ [",0.0,0.9012345679012346,0.0,"i SS eine benefizveranstaltung von ://about blänk und töp b3rlin u MOVING BEYOND HOPE antinationale amplitude wider'die großwetterlage montag, 2.0ktober 2023, 18:00 uhr ‘ [",0.0,0.9012345679012346
0099.jpg,abfotografie,"Vergessene Arbeitskämpfe PUNK Abend Eintritt 8€ Roter Salon in der VOLKSBÜHNE Wann: 29.09., 21 Uhr Wer: EAT LIPSTICK + TOTENWALD arbeitskaempfe@volksbuehne-berlin.de","m m
‘‚„.lu-l‘£'

='_
x",0.0,0.036363636363636376,0.0,m m ‘‚„.lu-l‘£' ='_ x,0.0,0.036363636363636376
0100.jpg,abfotografie,FAMILIEN-FLOHMARKT in der Paul-Schneider-Grundschule 25.05.24 10 - 14 Uhr,,0.0,0.0,0.0,,0.0,0.0
0101.jpg,abfotografie,"Freitag, den 28. Mai 2021 um 17 Uhr Stolpersteinverlegung in Alt-Hohenschönhausen Suermondtstraße 46, 13053 Berlin Blume Luise Albers, geb. Chassin, geb. am 22.12.1878 in Smolensk Musikalische Begleitung: Johann-Vincent Slawinski Blume Luise Albers war mit dem deutschen Beamten Steuersekretär Oskar Albers verheiratet. Die Eheschließung erfolgte am 22.12.1913 in Windhuk (Deutsch-Südwest-Afrika) im Standesamt Windhuk mit der Nr. 63. Das Paar lebte in Hohenschönhausen in der Suermondtstraße 46 vorn parterre. Laut Berliner Adressbuch ist der Straßenzug noch 1927 als Baustelle eingetragen. Suermondt war Mitbegründer der Grunderwerbs- und Baugesellschaft in Hohenschönhausen, welche die Häuser bauen ließ und auch Eigentümer war. Mit der Fertigstellung der Wohnungen bezog das Ehepaar Albers ihre Wohnung im parterre. Die Wohnung bestand aus zwei Stuben und einer Küche. Blume Albers war Hausfrau. Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wohnung laut Urkunde an einem Gehirnschlag. Frau Luise Albers war danach bis 1943 im Berliner Adressbuch als Mieterin eingetragen ist. Blume Albers musste Zwangsarbeit leisten und lebte in den Pankower Heimen. Am 10. September 1943 wurde Blume Luise Albers mit dem 96. Alterstransport von dem Sammellager Große Hamburger Straße 26 nach Theresienstadt deportiert. Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Auschwitz deportiert und dort ermordet.","Suermondtstra|

geb. am 22.12.1878 in Smolensk

Musikalische ng: Johann-Vincent Slawinski

Blume Luise Albers

deutschen Beamten Steu-
ersekretär Oska

ratet. Die Eheschließung
913 in Windhuk (Deutsch-Südwest-Afrika)
indhuk mit der Nr. 63

Das Paar lebte in Hohenschönhausen in der Suermondts

vorn parterre. Laut Berliner Adressbuch ist der Stra
nzug noch 1927 als Baustelle eingetragen.
‚ermondt war Mitbegründer der Grunderwerbs- und

schaft in Hohenschönhausen, welche die Häus

ıch Eigentümer war. Mit der Fertig: n
hnung im parterre, Die Wohnung bestand aus zwei Stuben und
rer Küche. Blume Albers war Hausfrau,

Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wöhnung laut Urkunde

an einem Gehirnschlag. Frau Luise Albers war danach bis 1943 Im Berliner Adressbuck
Mieterin eingetragen is en

Blume Albers mı wangsarbeit leisten in den Pankower Heimst

Am 10.September 1943 wurde Blume Luise Albers mit dem 96 Allerstransport von dem

Sammellager Große Hambürger Straße 26 nach Theresienstadt d6POrtiert

Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Ausch-

vitz deportiert und dort ermordet.

7in HT-BLICKE 7 w}
UE N —— C®",0.0,0.7404314544189283,0.0049504950495049506,"Suermondtstra| geb. am 22.12.1878 in Smolensk Musikalische ng: Johann-Vincent Slawinski Blume Luise Albers deutschen Beamten Steu- ersekretär Oska ratet. Die Eheschließung 913 in Windhuk (Deutsch-Südwest-Afrika) indhuk mit der Nr. 63 Das Paar lebte in Hohenschönhausen in der Suermondts vorn parterre. Laut Berliner Adressbuch ist der Stra nzug noch 1927 als Baustelle eingetragen. ‚ermondt war Mitbegründer der Grunderwerbs- und schaft in Hohenschönhausen, welche die Häus ıch Eigentümer war. Mit der Fertig: n hnung im parterre, Die Wohnung bestand aus zwei Stuben und rer Küche. Blume Albers war Hausfrau, Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wöhnung laut Urkunde an einem Gehirnschlag. Frau Luise Albers war danach bis 1943 Im Berliner Adressbuck Mieterin eingetragen is en Blume Albers mı wangsarbeit leisten in den Pankower Heimst Am 10.September 1943 wurde Blume Luise Albers mit dem 96 Allerstransport von dem Sammellager Große Hambürger Straße 26 nach Theresienstadt d6POrtiert Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Ausch- vitz deportiert und dort ermordet. 7in HT-BLICKE 7 w} UE N —— C®",0.0,0.7404314544189283
0103.jpg,abfotografie,RAUS AUS DER DOSE! 17.05.2020 14–18 Uhr Mariannenplatz Der Rückzug ins Digitale ist keine Alternative! Deine Meinung ist relevant! Kunst ist relevant! Zeigt Eure Künste! Erhebt Eure Stimme! Das Mikrofon steht Euren Reden und Darbietungen offen www.aktion-eigensinn.net,"RAUS AUS DER DOSE!

17.05.2020 14-18 Uhr
Mariannenplatz

Der Rückzug ins Digitale ist keine
Alternative!
. Deine Meinung ist relevant!
> Kunst ist relevant!

Zeigt Eure Künste!
Erhebt Eure Stimme!

Das Mikrofon stel

Euren Reden
Darbietungen offen

www.aktion-€",0.0,0.9104477611940298,0.3783783783783784,RAUS AUS DER DOSE! 17.05.2020 14-18 Uhr Mariannenplatz Der Rückzug ins Digitale ist keine Alternative! . Deine Meinung ist relevant! > Kunst ist relevant! Zeigt Eure Künste! Erhebt Eure Stimme! Das Mikrofon stel Euren Reden Darbietungen offen www.aktion-€,0.0,0.9104477611940298
0104.jpg,abfotografie,Kiezklub Rathaus Johannisthal Sterndamm 102 WEIHNACHTSBAZAR 3. Dez. 14–19 Uhr Draußen: Glühwein und Gegrilltes Feuertonne und Stockbrot weihnachtliche Livemusik Stände mit interessanten Dingen Drinnen: Bastelstraße Kindertheater aus dem Koffer Filzen,kiezk' u|g*:luu..!ollnnnlctlnl'tundamnl„,0.0,0.09999999999999998,0.0,kiezk' u|g*:luu..!ollnnnlctlnl'tundamnl„,0.0,0.09999999999999998
0105.jpg,abfotografie,TOYS FUNDRAISER OPEN AIR FOR GAZA MAY 26 ://ABOUT BLANK 14 — 22 YUNGFYA SAM GOKU DJ HENGAMEH MEHMET ASLAN RAFUSH B2B ASA 808 + READING BY VANESSA VU & AHMAD KATTLESH PROCEEDS GO TO CADUS & DOCTORS WITHOUT BORDERS TOYSBERLIN.DE,"RAISER ://ABOUT BLANK

OPEN AIR FOR GAZA 14

YUNGFYA ;

SAM GOKU

DJ) HENGAMEH
MEHMET ASLAN
RAFUSH 528 ASA 808
+ READING BY VANESSA VU
& AHMAD KATLESH

PROCEEDS GO TO CADUS @& DOCTORS WITHOUT BORDERS",0.0,0.7035398230088495,0.0,RAISER ://ABOUT BLANK OPEN AIR FOR GAZA 14 YUNGFYA ; SAM GOKU DJ) HENGAMEH MEHMET ASLAN RAFUSH 528 ASA 808 + READING BY VANESSA VU & AHMAD KATLESH PROCEEDS GO TO CADUS @& DOCTORS WITHOUT BORDERS,0.0,0.7035398230088495
0106.jpg,abfotografie,"KEINE QUERFRONT AUF DEM ROSA-LUXEMBURG-PLATZ! NICHT OHNE UNS? – OHNE UNS! Seit nunmehr vier Wochen demonstrieren Neurechte, Verschwörungsideolog*innen und Teile der rechtsradikalen und völkischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygienedemo“, organisiert von der „Kommunikationsstelle Demokratischer Widerstand“, deren Initiatoren sich in einem Interview vor dem Reichstag mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle antifaschistischen, anarcha-queer-feministischen Menschen zur Verteidigung des Rosa-Luxemburg-Platzes und der Volksbühne auf. Kreativer Kontaktloser Gegenprotest: vor dem Karl Liebknecht Haus um 15Uhr jeden Samstag und am 1.Mai seid kreativ laut und bunt! Kein Platz für Nazis! #antifaarea V.i.S.d.P.: Karla Krawall, Rosa-Luxemburg Platz 1, 1312 Berlin","KEINE QUERFRONT AUF DEM KOSA-LUXEMBURG-PLATZI

Seit nunmehr vier Wochen demonstrieren Neurechte,
Verschwörungsideolog*innen und Teile der rechtsradikalen und völ-
kischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygie-
nedemo“, organisiert von der „Kommunikationsstelle Demokratischer Wi-
derstand“;-deren Initiatoren sich in einem Interview vor dem Reichstag
mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle antifa-
schistischen, anarcha-queer-feministischen Menschen zur.Verteidigung
des Rosa-Luxemburg-Platzes und der Volksbühne auf.

| Kreativer Kontaktloser Gegenprotest:
vor dem
Karl Liebknecht Haus

jeden Samstag
und am 1.Mai

seid kreativ Iaut und bunt!",0.0,0.8158220024721878,0.04040404040404041,"KEINE QUERFRONT AUF DEM KOSA-LUXEMBURG-PLATZI Seit nunmehr vier Wochen demonstrieren Neurechte, Verschwörungsideolog*innen und Teile der rechtsradikalen und völ- kischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygie- nedemo“, organisiert von der „Kommunikationsstelle Demokratischer Wi- derstand“;-deren Initiatoren sich in einem Interview vor dem Reichstag mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle antifa- schistischen, anarcha-queer-feministischen Menschen zur.Verteidigung des Rosa-Luxemburg-Platzes und der Volksbühne auf. | Kreativer Kontaktloser Gegenprotest: vor dem Karl Liebknecht Haus jeden Samstag und am 1.Mai seid kreativ Iaut und bunt!",0.0,0.8158220024721878
0107.jpg,abfotografie,://about blank & mensch meier pres.: 129 bpm. antifa. ost. soli. 8.7.2023 | 22.00 | ://about blank | teil,,0.0,0.0,0.0,,0.0,0.0
0108.jpg,abfotografie,VOLKSBÜHNE Jazzanova The Pool Record Release Konzert 30.06.18 Rosa-Luxemburg-Platz,"VOL

Zz};SBUHNE
KOnZert
30.06.18
Rosa-
Luxemburg-
Platz",0.0,0.47560975609756095,0.0,VOL Zz};SBUHNE KOnZert 30.06.18 Rosa- Luxemburg- Platz,0.0,0.47560975609756095
0109.jpg,abfotografie,MARIE DAVIDSON L’ŒIL NU Rosa-Luxemburg-Platz 7.11. 20h,"MARIE
DAVIDSON",0.0,0.2592592592592593,0.2857142857142857,MARIE DAVIDSON,0.0,0.2592592592592593
0110.jpg,abfotografie,CLUBS. STADT. KLIMAKRISE. A100 WEGBASSEN! 2.9. 14°–22° MARKGRAFENDAMM,"ECBAS 9ENI

NARKGRAFENDAMN",0.0,0.2753623188405797,0.0,ECBAS 9ENI NARKGRAFENDAMN,0.0,0.2753623188405797
0111.jpg,abfotografie,"50 JAHRE RUMBLE IN THE JUNGLE. Podium: Martin Krauß (Sportjournalist taz), Dr. Michela Wrong (britische Journalistin), Fabian Kunow (Moderation) und anschl. Kinodokumentation When we were Kings (1997). Mo., 25. Nov., 19 Uhr. ://about blank, Markgrafendamm 24c, 10245 Berlin. www.helle-panke.de","50 JAHRE
RI pUMBLE IN THE JUNGLE

\ Podium:
/ _ Martin Krauß (Sportjournalist taz)
( — — Dr. Michela Wrong (britische Journalistin)
bian Kunow (Moderation)
nschl.
okumentation When we were Kings (1997)

Nov., 19 Uhr

»fendamm 24c, 10245 Berli",0.0,0.7167235494880546,0.05128205128205128,"50 JAHRE RI pUMBLE IN THE JUNGLE \ Podium: / _ Martin Krauß (Sportjournalist taz) ( — — Dr. Michela Wrong (britische Journalistin) bian Kunow (Moderation) nschl. okumentation When we were Kings (1997) Nov., 19 Uhr »fendamm 24c, 10245 Berli",0.0,0.7167235494880546
0112.jpg,abfotografie,"HAUPTSACHE ES KNALLT? NO FUTURE NO DANCEFLOOR. RAVE AUFSTAND ZUM GLOBAL STRIKE. FREITAG, 20.09.19 | 15:00 UHR BERLIN MITTE & ÜBERALL 12:00 UHR FRIDAYS FOR FUTURE","/ [ a

/ NO DA
ZUM GL

UuM

FREITAG, 20.09.19 |_15:00 UHR
S BERLIN MITTE & ÜBERALL

12:00 UHR FRIDAYS FOR FUTURE RECLAIM",0.0,0.5465838509316769,0.0,"/ [ a / NO DA ZUM GL UuM FREITAG, 20.09.19 |_15:00 UHR S BERLIN MITTE & ÜBERALL 12:00 UHR FRIDAYS FOR FUTURE RECLAIM",0.0,0.5465838509316769
0113.jpg,abfotografie,9. MAI 79. JAHRESTAG DES SIEGES ÜBER NAZIDEUTSCHLAND NIE WIEDER FASCHISMUS! NIE WIEDER KRIEG! DEMONSTRATION / BERLIN 17:30 / S&U-BHF. FRIEDRICHSTR. @BEFREIUNG.UND.WIDERSTAND,"E WIEDER FASCHISM} JS
NIE WIED R KRIEG! A

MONSIET DEMONSTRATION / BERLIN
ERUI | \

’ ® &$g=\‘/.gklinklß\\sm /

s @ D m
f 173 ‚6 UNDWIDERST a

‘W @ BEFREIUMG

rm WNNERSTAND",0.0,0.24855491329479773,0.0,E WIEDER FASCHISM} JS NIE WIED R KRIEG! A MONSIET DEMONSTRATION / BERLIN ERUI | \ ’ ® &$g=\‘/.gklinklß\\sm / s @ D m f 173 ‚6 UNDWIDERST a ‘W @ BEFREIUMG rm WNNERSTAND,0.0,0.24855491329479773
0114.jpg,abfotografie,KEIN RAMMSTEIN VOR GERICHT STATT AUF DIE BÜHNE! 15.07.23 IN BERLIN SA. 15. JULI – 14:30 UHR THEODOR-HEUSS-PLATZ CA. 16:00 UHR – OLYMPIASTADION + MUSIK keinrammstein_berlin STOMP THE PATRIARCHY,"DA

-PLATZ

HEUSS
OLYMPIASTADION + MUSIK

SA. 15. JULI - 14:30 UHR THEODOR-
CA. 16:00 UHR

.
Y",0.0,0.328125,0.0,DA -PLATZ HEUSS OLYMPIASTADION + MUSIK SA. 15. JULI - 14:30 UHR THEODOR- CA. 16:00 UHR . Y,0.0,0.328125
0115.jpg,simple,save blank? blank safe! soliparty gegen das klima der angst 16.11.2024 ab 20 Uhr ://about blank I ://,"save blank? blank safe! 16.11.2024 ab 20 Uhr
soliparty gegen das klima der angst :llabout blank",0.0,0.504950495049505,0.2777777777777778,save blank? blank safe! 16.11.2024 ab 20 Uhr soliparty gegen das klima der angst :llabout blank,0.0,0.504950495049505
0116.jpg,simple,"AKTIONSBÜNDNIS KARLSRUHE DEMOKRATIE neu denken! Verschiedene Rede- & Musikbeiträge | Meditation LiveStream https://netzwerk-demokratie.org Familienfreundlich, mit Kinderbereich SAMSTAG 08.08.20 | 12:30–18 Uhr Günther-Klotz Anlage in Karlsruhe Stay Free! Karlsruhe Peace & Love Ettlinger Friedens Gruppe Selber denken, statt denken lassen NETZWERK DEMOKRATIE e.V. QUERDENKEN 721 - Karlsruhe","AKTIONSBÜNDNIS

KARLSRUHE

DEMOKRATIE neu denken!

Verschiedene Rede- & Musikbeiträge | Meditation

LiveStream
emokratie.org

https://netzwerk-d",0.0,0.3393316195372751,0.2608695652173913,AKTIONSBÜNDNIS KARLSRUHE DEMOKRATIE neu denken! Verschiedene Rede- & Musikbeiträge | Meditation LiveStream emokratie.org https://netzwerk-d,0.0,0.3393316195372751
0117.jpg,simple,"Bündnis gegen Verdrängung und #Mietenwahnsinn www.mietenwahnsinn.info DIE MIETE IST ZU HOCH! Demo, Samstag 01. Juni 2024 14:00 Uhr Potsdamer Platz","‚ Bündnis gegen Verdrängung und _s:—=

N#MIBIBIIW£IhIISIIIII *
tenw ahnsinn.info |£ ;
@ —
u 8 '
aM

' z>EH

Den Sams?‘ääüi Juni ‚2024
""” ) Uhr Pntsdamerliä",0.0,0.5,0.0,"‚ Bündnis gegen Verdrängung und _s:—= N#MIBIBIIW£IhIISIIIII * tenw ahnsinn.info |£ ; @ — u 8 ' aM ' z>EH Den Sams?‘ääüi Juni ‚2024 ""” ) Uhr Pntsdamerliä",0.0,0.5
0118.jpeg,simple,"Willkommenscafé Wir laden alle von Rassismus betroffenen & migrantischen Menschen zum gegenseitigen Kennenlernen in unser Willkommenscafé ein! Hier bekommt ihr einen Einblick in unsere Arbeit und findet heraus, wie ihr mitarbeiten könnt! Rote Lilly, Emser Str. 114, Neukölln Jeden letzten Mittwoch im Monat 19–21 Uhr","Willkommenscuf 8

Wir _ laden _ alle von Rassismus betroffenen &
migrantischen _ Menschen zum _gegenseitigen „
Kennenlernen in unser Willkommenscafe ein!

eAN
G O
S >
‘3

€R L\e",0.0,0.4493670886075949,0.0,Willkommenscuf 8 Wir _ laden _ alle von Rassismus betroffenen & migrantischen _ Menschen zum _gegenseitigen „ Kennenlernen in unser Willkommenscafe ein! eAN G O S > ‘3 €R L\e,0.0,0.4493670886075949
0119.jpeg,simple,"HÄNDE WEG VON UNSEREM LAND! PALÄSTINA STEHT NICHT ZUM VERKAUF LAUFDEMONSTRATION FÜR PALÄSTINA SAMSTAG, 01.03. UM 13 UHR U-BAHN & S-BAHN ZOOLOGISCHER GARTEN, BERLIN","HÄNDE WEG VON UNSEREM LAND!

PALASTINA
STEHT
NICHT ZUM
VERKAUF

LAUFDEMONSTRATION FÜR PALÄSTINA
SAMSTAG, 01.03. UM 13 UHR

U-BAHN & S-BAHN ZOOLOGISCHER
GARTEN, BERLIN",0.0,0.9938650306748467,0.9583333333333334,"HÄNDE WEG VON UNSEREM LAND! PALASTINA STEHT NICHT ZUM VERKAUF LAUFDEMONSTRATION FÜR PALÄSTINA SAMSTAG, 01.03. UM 13 UHR U-BAHN & S-BAHN ZOOLOGISCHER GARTEN, BERLIN",0.0,0.9938650306748467
0120.jpg,simple,Wahlkampf-Veranstaltung STADTHALLE LEONBERG Römerstraße 110 | 71229 Leonberg 22.01. BEGINN 19 UHR | EINLASS 18 UHR LARS HAISE MARKUS FROHNMAIER TINO CHRUPALLA EMIL SÄNZE DIANA ZIMMER DEUTSCHLAND ZUERST! AfD Landesverband Baden-Württemberg,"Wahlkampf-Veranstaltung
STADTHALLE LEONBERG - semeorenuss en

Römerstraße 110 | 71229 Leonberg

/""4' e

} TINO
RS W |MARKUS mun CHRUPALLA gMIL DIANA
HAISE 'FROHNMAIER1 A SÄNZE ZIMMER

DEUTSCHLAND ZUERST!
— AfD

m  Württemban 1g",0.0,0.5336134453781513,0.0967741935483871,"Wahlkampf-Veranstaltung STADTHALLE LEONBERG - semeorenuss en Römerstraße 110 | 71229 Leonberg /""4' e } TINO RS W |MARKUS mun CHRUPALLA gMIL DIANA HAISE 'FROHNMAIER1 A SÄNZE ZIMMER DEUTSCHLAND ZUERST! — AfD m Württemban 1g",0.0,0.5336134453781513
0121.jpg,simple,Zeit für Fans 05.12.2024 Mach dein Foto mit dem Nikolaus Und sicher dir den Adventsrabatt. Auguste-Viktoria-Allee 99 // 13403 Berlin,"p } x
Zeit für Fans A 3 S }

05.12.2024 ; #

Auguste-Viktoria-Allee 99 // 13403 Berlin
; s

N
I
BN",0.0,0.3484848484848485,0.0,p } x Zeit für Fans A 3 S } 05.12.2024 ; # Auguste-Viktoria-Allee 99 // 13403 Berlin ; s N I BN,0.0,0.3484848484848485
