file_name,gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,mean_char_acc,mean_word_acc,ocr_tesseract_psm11,category,ground_truth,recognition_rate
0095.jpg,18,47,6,0.7322934001573848,0.7962962962962963,0.2625098241477551,0.2037037037037037,"['° I', '—_-', 'E', 'U *S - —n —', 'AL', 'Bohemiam Bhmurl', 'e Her', 'y 3 AmSTARH T', 'ICH BRAU', 'OL', '@', 'E EINE-GENIE V', 'POPKULT!', 'US, CHANGE UND SO -.-', 'ADOG', 'K FEHIISH', 'PAS|', 'Da', '(T', 'AMIN', 'S-A-PLAST),', 'AN', 'E LA HEN', 'DA', '=', 'DIE SUPERERBIN, ELKE', 'R4', 'FAULENZA, FELINE & S', 'Z', '®', 'MALONDA, MARTAMA, SA!', 'HANNSJANA, LYDIA DAH', 'TOTE ORACKHUREN IM KOFFERR', 'UuM', 'KATRIN ACHINGER', 'RE', 'R', '«/', '\\ —_', '——', '7 3%“ga,.)* E', 'MT;HING', 'OUTFITS', 'S', 'C', 'MWaboutblank', 'Ya V B7']",photo,"Bohemian Strawberry 🍓 & AmSTARt präsentieren: ICH BRAUCHE EINE GENIE VOL. 15 POPkultur, Feminismus, Change und so ... Songbook Releaseparty LIVE: KATRIN ACHINGER LESEPERFORMANCES & 1-SONG-SETS: ANNETTE BENJAMIN (HANS-A-PLAST), BERNADETTE LA HENGST, DAYN, DIE SUPERERBIN, ELKE BRAUWEILER, FAULENZA, FELINE & STRANGE, HANSJANA, LYDIA DAHER, MALONDA, MARIAMA SAFI, TOTE CRACKHUREN IM KOFFERRAUM MATCHING OUTFITS THE DOCTORELLA BABSI TOLLWUT 12.8. :://aboutblank",0.3333333333333333
0096.jpg,6,11,2,0.7314814814814815,0.8333333333333334,0.2777777777777778,0.1666666666666666,"['——', '_', 'Schmeiß dein Ego weg und', 'Schmeiß dein Ego WEg und', '|', '|', 'Für Rene', 'ı', '25. April', 'FürRene 25. ‘npril‘ ‘', '\\ s N ”']",photo,Schmeiß dein Ego weg und FEIER WAS DU LIEBST Für René 25. April Volksbühne am Rosa-Luxemburg-Platz,0.3333333333333333
0097.jpg,12,32,9,0.2875,0.5833333333333334,0.7236111111111111,0.5833333333333334,"['Aa', 'D', '_m :“', 'A A', ""The '"", 'kids are', 'r', 'clearly', 'not', 'AA', 'alrıght', '-v£„', '|', 'A', 'Welche Rolle spielen', 'emanzipatorische', 'Subkultur & Bewegung in', '\\', 'zn', 'Bl', 'Ostdeutschland ? \\', 'W', '|POLY>LUX', 'Veranstaltung', '13.12.2024', ':// about blank', '20 Uhr', '}', '9 R A', ""'ﬂfk"", 'R', 'E']",photo,UNTERM TECHNO LIEGT DER PUNK :// ABOUT BLANK The kids are clearly not alright Welche Rolle spielen emanzipatorische Subkultur & Bewegung in Ostdeutschland? POLY▶LUX Veranstaltung 13.12.2024 20 Uhr :// about blank,0.75
0098.jpg,11,34,10,0.1243203110725543,0.3621212121212121,0.8773054705656588,0.5742424242424243,"['Z', 'an', 'ur.... n oa ila Ba', 'mia T Sl', 'w', 'eine benefizveranstaltung von ://about blänk und töp b3rlin', 'N', 'v', 'u', 'Y', 'ıl', 'Y', 'MOVING', 'BEYOND', '.', 'j}', 'HOPE', '-', ""antinationale amplitude wider'die großwetterlage"", '&,', '-J', '—_', 'an', 'Y', 'S', '""—_—', '-', 'ä', 'ü {', 'STAAT.', 'IATION.', 'KAPITAL.', 'SCHEISSE,', 'montag, 2.0ktober 2023, 18:00 uhr']",photo,"eine benefizveranstaltung von ://about blank und top b3rlin MOVING BEYOND HOPE antinationale amplitude wider die großwetterlage montag, 2. oktober 2023, 18:00 uhr STAAT. NATION. KAPITAL. SCHEISSE. TOP BERLIN . TOP-BERLIN.NET",0.9090909090909091
0099.jpg,10,48,1,0.9277777777777778,1.0,0.0722222222222222,0.0,"['A', 'P', 'N', '!!‘', 'z', '&', 'rg', ""' llln‘5"", '4', '‘nv:_', '4?', 'Arhe', 'ts', 'B S', 'e', 'e“°', '„ c', 'aerV', 'P', 'Wann:', 'D', '21 udn', 'N', 'EAT LIF', 'ST', '1K', '83', 'An', 'SM', 'S', 'S', '\\B‚;', '>', 'R', 'E', 'ZD5', 'AL', '>', '5', 'TT', 'Gn', 'S', '3S', '<', 'arbeitskaempfe@volksbuehn®-', '?r|?n.de', '©', 'AA']",photo,"Vergessene Arbeitskämpfe PUNK Abend Eintritt 8€ Roter Salon in der VOLKSBÜHNE Wann: 29.09., 21 Uhr Wer: EAT LIPSTICK + TOTENWALD arbeitskaempfe@volksbuehne-berlin.de",0.1
0100.jpg,5,30,4,0.3414918414918415,1.65,0.6929487179487179,0.25,"['—mm', 'B', 'W', 'D', '\\\\', '\\\\', 'Fa', 'L', 'l', 'W', '&_', '=', 'Z', '—_', '[', 'N', 'FAMILIEN-F ©HN\\AR ;', 'in der', 'e', 'Paul-Schneider- Grundschule [ S', 'Al', '10 14 Uhr', 'Da', '{', '3Ar O', '—d', '5,24', 'ya | MH', 'Ml', '(B}']",photo,FAMILIEN-FLOHMARKT in der Paul-Schneider-Grundschule 25.05.24 10 - 14 Uhr,0.8
0101.jpg,13,110,1,0.9460188933873144,0.9457013574660634,0.053375196232339,0.0542986425339366,"['s', 'S', 'm', 'p', '> JM', 'S', 'in Alt', 'Önhausen', 'a', 'a', 'Sue: mondtstr.', '5, 7', '3', 'BI', '12.', 'geb. am 22', '12', '1878 in Smolensk', 'Musikal', 'f', '€', 'ıng', 'Jo', '1ann-Vincent Slawinski', 'Blume Luise Albers', 'mit d', 'deut:', 'en Beamten Steu', 'ersekr.', 'r', 'Oska', 'er', 'h', 'ratet', 'D', 'Eheschli', 'Bung', 'INTE', 'erfolgt', 'am', '91', 'inw', 'ndhuk (Deutsch-Südv', '‚st-Afrika)', 'T', 'c', 'LUISE', 'im St', 'nde', 'indhuk mit de', 'Nr. 63', 'Das Paar lebte in Hohenschönhausen in de', 'jermondts', 'ß', 'terre. Laut', '4', 'vorn p', 'erliner Adr', 'sbuch ist der Stra:', 'nz', 'gnC', 'h 192', 'al', 'stelle e', 'getragen.', '‚ermondi', 'ar Mit|', 'grl', 'der der Grundel', 'werbs', 'und', 'schaft in Hohensc', 'nhausen, welche die Häus', 'bauen lie', 'un', 'ıch Eigentür', ""war. Mit der Fertig'"", 'tellung der', 'ohnun;', 'en be:', 'da', 'Eh', 'aar', '\\bers ihre Wi', 'un', 'Im parterre', 'Die', 'hnung bestand aus zwei Stuben und', 'rer Küche. Blume Albers war Hausfrau.', 'Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wohnung laut Urkunde', 'an einem Gehirnschlag. Frau Luise Albı', 'ar danach bis 1943 im Berliner Adres', 'buch', 'Mieterin eingetragen Is', 'Iume Albers mi', 'wangsarbeit leisten in den Pankower Heimst', 'en', 'Am1o.Se', '‚mber 1943 wurde Blume Luise Albeı', '‚mit dem 96 Alterstransport von dem:', 'Sammellager Große Hamburger Straße 26 nach Theresienstadt deportiert', 'Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Ausch-', 'vitz deportiert und dort ermordet.', 'fra Verammeatungnen', 'kaa', 'Mka', 'n', 'i', 'F}', 'HT-BLICKE 7 w}']",photo,"Freitag, den 28. Mai 2021 um 17 Uhr Stolpersteinverlegung in Alt-Hohenschönhausen Suermondtstraße 46, 13053 Berlin Blume Luise Albers, geb. Chassin, geb. am 22.12.1878 in Smolensk Musikalische Begleitung: Johann-Vincent Slawinski Blume Luise Albers war mit dem deutschen Beamten Steuersekretär Oskar Albers verheiratet. Die Eheschließung erfolgte am 22.12.1913 in Windhuk (Deutsch-Südwest-Afrika) im Standesamt Windhuk mit der Nr. 63. Das Paar lebte in Hohenschönhausen in der Suermondtstraße 46 vorn parterre. Laut Berliner Adressbuch ist der Straßenbezug noch 1927 als Baustelle eingetragen. Suermondt war Mitbegründer der Grunderwerbs- und Baugesellschaft in Hohenschönhausen, welche die Häuser bauen ließ und auch Eigentümer war. Mit der Fertigstellung der Wohnungen bezog das Ehepaar Albers ihre Wohnung im parterre. Die Wohnung bestand aus zwei Stuben und einer Küche. Blume Albers war Hausfrau. Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wohnung laut Urkunde an einem Gehirnschlag. Frau Luise Albers war danach bis 1943 im Berliner Adressbuch als Mieterin eingetragen ist. Blume Albers musste Zwangsarbeit leisten in den Pankower Heilanstalten. Am 10. September 1943 wurde Blume Luise Albers mit dem 96. Alterstransport von dem Sammellager Große Hamburger Straße 26 nach Theresienstadt deportiert. Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Auschwitz deportiert und dort ermordet.",0.07692307692307693
0103.jpg,12,113,10,0.221197793538219,0.2341269841269841,0.7792956535334584,0.7658730158730159,"['Y', '{', 'M', '4„', 'AI', '/', 'M', '\\', '(', 'd', 'A', '\\""\'', '1', ']', 'h„', 'Y', '#', 'E', '1', '\\', 'RAUS AUS DER DOSE!', 'Ü', ""M'"", 'M', '‘‚‘ nh', ""'"", 'M', 'IM', 'Ä', '17.05.2020', '14-18 Uhr', 'K', 'V', 'f', 'Mariannenplatz', 'j', 'A', '\\', '44', 'A', 'f', 'M', 'W', '0', '{', 'N', '1', '4M', 'Der Rückzug ins Digitale ist keine', 'm', 'Y', 'Alternative!', '\\', 's', 'Deine Meinung ist relevant!', '/', 'Kunst ist relevant!', 'A', '/', 'f', '1', 'Zeigt Eure Künste!', '4', 'F', '/', ""'"", 'Erhebt Eure Stimme!', 'f', 'C', 'f', 'f', 'M', 'AL', 'il', 'Das Mikrofon stel', '\\”£', '( A', 'Euren Reden', '4', 'f ‚yﬂ', 'u', 'al', 'W', 'W N', 'Darbietungen offen', '%i', 'aV', 'I', 'Y', '/', '!', 'I8}', 'Jl {”1', 'W', 'W', 'f', 'Ä„(}M»«y', ""_..._'//"", 'W', 'I', ""r\\‘!'"", 'www.aktion', '1gensın', '37', 'M', 'I', 'M', '\\l', 'N', ""]\\ I '"", 'W', 'b', 'W']",photo,RAUS AUS DER DOSE! 17.05.2020 14–18 Uhr Mariannenplatz Der Rückzug ins Digitale ist keine Alternative! Deine Meinung ist relevant! Kunst ist relevant! Zeigt Eure Künste! Erhebt Eure Stimme! Das Mikrofon steht Euren Reden und Darbietungen offen www.aktion-eigensinn.net,0.8333333333333334
0104.jpg,12,24,4,0.7891818936877076,1.0125,0.2165277777777778,0.0708333333333333,"['ub x:n.;;. Johannisthal Sterndamm 102', '‚a:4', 'ı $ —i', '4i', '|', 'ÄNACHTSBAZAR -', 'm', '-', '14 U® @ÜD[(°', 'an', '""A', 'n', 'I', '®', 'NS', 'Ites', 'PE', 'D', '[', 'Dingen', 'Kindertheater aus.', 'Riez - Küche', 'Rat', 's }']",photo,Kiezklub Rathaus Johannisthal Sterndamm 102 WEIHNACHTSBAZAR 3. Dez. 14–19 Uhr Draußen: Glühwein und Gegrilltes Feuertonne und Stockbrot weihnachtliche Livemusik Stände mit interessanten Dingen Drinnen: Bastelstraße Kindertheater aus dem Koffer Filzen,0.3333333333333333
0106.jpg,12,31,7,0.4354013164357992,0.5166666666666667,0.5688516260162602,0.4833333333333333,"['KEINE QUERFRONT AUF DEM KOSA-LUXEMBURG-PLATZI', '”NICHT OHNE UNS”? — OHNE UNS!', 'Seit nunmehr vier Wochen demonstrieren Neurechte,', 'Verschwörungsideolog*innen und Teile der rechtsradikalen und völ-', 'kischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygie-', 'nedemo“, organisiert von der „Kommunikationsstelle Demokratischer Wi-', 'derstand“; deren Initiatoren sich in einem Interview vor dem Rei', 'mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle. antifa:', 'schistischen, anarcha-queer-feministischen Menschen zur.Verteidigung', 'des Rosa-Luxemburg-Platzes und der Volksbühne auf.', 'AR', 'Kreativer Kontaktloser Gegenprotest:', 'Z', 'vor dem', 'Karl Liebknecht Haus', '— \\\\', 'Kein PIar', 'ö', 'FÜR Nazis!', 'jeden Samstag', '#antifaarea', 'N', 'und am 1.Mai', '-', 'A', 'al', 'A', '—>', 'Rost-Luxer', 'Z', ')']",photo,"KEINE QUERFRONT AUF DEM ROSA-LUXEMBURG-PLATZ! ""NICHT OHNE UNS""? – OHNE UNS! Seit nunmehr vier Wochen demonstrieren Neurechte, Verschwörungsideolog*innen und Teile der rechtsradikalen und völkischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygienedemo“, organisiert von der „Kommunikationsstelle Demokratischer Widerstand“, deren Initiatoren sich in einem Interview vor dem Reichstag mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle antifaschistischen, anarcha-queer-feministischen Menschen zur Verteidigung des Rosa-Luxemburg-Platzes und der Volksbühne auf. Kreativer Kontaktloser Gegenprotest: vor dem Karl Liebknecht Haus um 15 Uhr jeden Samstag und am 1. Mai seid kreativ laut und bunt! Kein Platz für Nazis! #antifaarea V.i.S.d.P.: Karla Krawall, Rosa-Luxemburg Platz 1, 1312 Berlin",0.5833333333333334
0108.jpg,9,9,5,0.4761904761904761,0.5555555555555556,0.5238095238095238,0.4444444444444444,"['KS', 'zZa', 'ReC0rd Re', 'Onzert', 'elease', '30.06.18', 'Rosa-', 'Luxemburg-', 'Platz']",photo,VOLKSBÜHNE Jazzanova The Pool Record Release Konzert 30.06.18 Rosa- Luxemburg- Platz,0.5555555555555556
0110.jpg,5,53,0,1.0,1.0,0.0,0.0,"['S', 'n', 'G', '678', '2r', 'S', 'Zn', 'N', 'K', 'AD', 'A', '&e', 'CS', '>', 'Z', '7', 'mA', 'AB', '7n', 'R', 'Z', 'e', 'SA', 'f', 'E', 'x', '4', 'p', 'SE', 'I', '\\‘\\', 'th', 'U—\\J""(\'', '®', 'C', ""'"", '‚:', 'ı', 'MA @', 'ST', 'A', '{', 'A100 W', 'ECDAS 9ENI', '29.1f-22°', 'MARKGRAFENDAMM', '(', 'E', 'N —_-', 'krn', 'Ka', 'D', 'A']",photo,CLUBS. STADT. KLIMAKRIZE. A100 WEGBASSEN! 2.9. 14°°–22°° MARKGRAFENDAMM,0.0
0111.jpg,13,20,7,0.571164198318781,0.7256410256410256,0.4409250392072723,0.2051282051282051,"['7', '50 JAHRE', 'R! pUMBLE IN THE JUNGLE', 'a', 'P X', '$34', '“', '/’?J', 'Podium', 'Martin Krauß', '(Sportjournalist taz)', 'Dr. Michela Wrong', '(britische Journalistin)', 'bian Kunow', '(Moderation)', 'nschl', 'okumentation When we were Kings (1997', 'Nov., 19 Uhr', 'fendamm 24c, 10245 Berli', 'Helle Panke m']",photo,"50 JAHRE RUMBLE IN THE JUNGLE Podium: Martin Krauß (Sportjournalist taz) Dr. Michela Wrong (britische Journalistin) Fabian Kunow (Moderation) und anschl. Kinodokumentation When we were Kings (1997) Mo., 25. Nov., 19 Uhr //:about blank, Markgrafendamm 24c, 10245 Berlin www.helle-panke.de Helle Panke ROSA LUXEMBURG STIFTUNG",0.5384615384615384
0112.jpg,8,36,3,0.6649686520376176,0.73125,0.3286842105263158,0.26875,"['—', 'S', '< L/', 'M', 'A W', '’.„', '0', 'Q', '\\', '——', 'AUP', 'TSAC', 'al', '', 'Y', '7', 'a', '/ ,', '&€}', '<H<', 'the unı', 'S MUS|', '/ 7', 'IT', 'fa', '10R', 'Zn', 'ma“', 'RAVE AUFSTAND ZU,', 'GLOBAL STRIKE', 'SE', 'FREITAG, 20.09.19 |_75:00 Uhl', 'IERIIII MITTE & ÜBERALL', '\\\\54', '12:00 UHR FRIDAYS FOR FUTURE', 'RE']",photo,"HAUPTSACHE ES KNALLT? NO FUTURE NO DANCEFLOOR. RAVE AUFSTAND ZUM GLOBAL STRIKE. FREITAG, 20.09.19 | 15:00 UHR BERLIN MITTE & ÜBERALL 12:00 UHR FRIDAYS FOR FUTURE RECLAIM CLUB CULTURE",0.375
0113.jpg,8,46,1,0.9,0.96875,0.1018518518518518,0.0,"['IEDE', '\\', 'R FASCH', '%', '79. JAHREST|', 'ÜBER', 'R KRIEG!', 'ursä““', '|LAND', '2', '% %ﬂ', '.', 'Y', 's', 'Z', '{Ii’//', 'I', 'IH[\\@', 'X', 'FAS|', 'CHISMUS!', '— %', 'M', 'KR', 'IEG', 'DEMONSTRA', 'STION / BERUN', 'NIE', 'S', '7:', ':', 'DE', 'MONSTRÄ', 'M', '\\', '530/ SAUFBHF. FRIEDRICHSTR.', 'X', 'E', 'S&', '(', 'HE', '„', '(', '?FREII)K', 'maun WINERSTAND', '5.uh""-‘""""mlln‚_-']",photo,9. MAI 79. JAHRESTAG DES SIEGES ÜBER NAZIDEUTSCHLAND NIE WIEDER FASCHISMUS! NIE WIEDER KRIEG! DEMONSTRATION / BERLIN 17:30 / S&U-BHF. FRIEDRICHSTR. BEFREIUNG.UND.WIDERSTAND INSTAGRAM: BEFREIUNG.UND.WIDERSTAND,0.125
0114.jpg,8,32,2,0.7561303827751196,0.7857142857142858,0.2428042763157895,0.2142857142857142,"['7', 'CM', '\\\\S„', 'Z', '7<[./«', 'D', 'Y', 'A', 'al', 'ST<', 's', 'zeal *', 'A', '\\', 'l', 'g', '> S', 'V&', 'AL', '%A', '\\A', 'AD', '\\', 'Ka', '7', 'v', '®', 'N', 'SA. 15. JULI - 14:30 UHR THEODOR-HEUSS-PLATZ', 'Y', 'CA. 16:00 UHR - OLYMPIASTADION + MUSIK', 'A']",photo,KEIN RAMMSTEIN VOR GERICHT STATT AUF DIE BÜHNE! 15.07.23 IN BERLIN SA. 15. JULI – 14:30 UHR THEODOR-HEUSS-PLATZ CA. 16:00 UHR – OLYMPIASTADION + MUSIK @keinrammstein_berlin STOMP THE PATRIARCHY,0.25
0115.jpg,5,5,4,0.2285714285714285,0.3,0.7692307692307693,0.7,"['save blank? blank safe!', '16.11.2024 ab 20 Uhr', ':llabout blank', 'soliparty gegen das klima der angst', 'V']",simple,save blank? blank safe! soliparty gegen das klima der angst 16.11.2024 ab 20 Uhr ://about blank I ://,0.8
0116.jpg,15,21,4,0.7847670250896057,0.8333333333333334,0.2169237961664329,0.1666666666666666,"['AKTIONSBÜNDNIS', 'KARLSRUHE', 'DEMOKRATIE neu denken!', 'Verschiedene Rede- & Musikbeiträge | Meditation', 'https://netzwerk-dem:', 'Li', '4 [üi \\', 'pereich.', 'SAMSULG)', '08.08.20""2:50', 'AS Unr', ""Günti1er- Klo'tz X"", 'rin l$arlsréhg', 'Z', '+n', 'A', 'Stay Free!', 'Ettling:', '&L', 'Friedens', 'MOKRATIE']",simple,"AKTIONSBÜNDNIS KARLSRUHE DEMOKRATIE neu denken! Verschiedene Rede- & Musikbeiträge | Meditation LiveStream https://netzwerk-demokratie.org Familienfreundlich, mit Kinderbereich SAMSTAG 08.08.20 | 12:30–18 Uhr Günther-Klotz Anlage in Karlsruhe Stay Free! Karlsruhe Peace & Love Ettlinger Friedens Gruppe Selber denken, statt denken lassen NETZWERK DEMOKRATIE e.V. QUERDENKEN 721 – Karlsruhe",0.26666666666666666
0117.jpg,6,26,3,0.6064667666166916,1.375,0.4127394344785648,0.0,"['‚ Bündnis gegen Verdrängung und _', 'N#MIBIBIIW£IhIISIIIII', 'L', 'un', 'www mietenwahnsinn.info |5 r', 'ﬂ (D Ja', '£lr\\', 'H', 'IETE', 'a00', 'uu', 'üvu', 'Dn', 'u nQ', 'b', 'Bn', 'HE', '0l. lum', 'De', 'Samsfää', 'Z', '?', 'Z', '==', 's5=', '"" 00 Uhr Potsdamer Pl']",simple,"Bündnis gegen Verdrängung und #Mietenwahnsinn www.mietenwahnsinn.info DIE MIETE IST ZU HOCH! Demo, Samstag 01. Juni 2024 14:00 Uhr Potsdamer Platz",0.5
0118.jpeg,6,9,1,0.8555555555555555,1.0,0.1444444444444444,0.0,"['Willkommenscuf', 'Wir _ laden alle- von Rassismus betroffenen &', 'migrantischen', 'Menschen', 'zum gegenseitigen', 'Kennenlernen in unser Willkommenscafe ein!', 'Hier bekommt ihr einen Einblick in unsere Arbeit', 'und findet heraus, wie ihr mitarbeiten könnt!', '© na 7']",simple,"Willkommenscafé Wir laden alle von Rassismus betroffenen & migrantischen Menschen zum gegenseitigen Kennenlernen in unser Willkommenscafé ein! Hier bekommt ihr einen Einblick in unsere Arbeit und findet heraus, wie ihr mitarbeiten könnt! Rote Lilly, Emser Str. 114, Neukölln Jeden letzten Mittwoch im Monat 19–21 Uhr",0.16666666666666666
0119.jpeg,5,9,4,0.2697674418604651,0.2666666666666666,0.7315789473684211,0.7333333333333333,"['HÄNDE WEG VON UNSEREM LAND!', 'PALÄSTINA', 'STEHT', 'NICHT ZUM', 'VERKAUF', 'LAUFDEMONSTRATION FÜR PALÄSTINA', 'SAMSTAG, 01.03. UM 13 UHR', 'U-BAHN & S-BAHN ZOOLOGISCHER', 'GARTEN, BERLIN']",simple,"HÄNDE WEG VON UNSEREM LAND! PALÄSTINA STEHT NICHT ZUM VERKAUF LAUFDEMONSTRATION FÜR PALÄSTINA SAMSTAG, 01.03. UM 13 UHR U-BAHN & S-BAHN ZOOLOGISCHER GARTEN, BERLIN",0.8
0120.jpg,13,18,4,0.6923076923076923,0.6923076923076923,0.3076923076923077,0.3076923076923077,"['Wahlkampf-Veranstaltung', 'STADTHALLE LEONBERG BEGINN 19 UHR [ EINLASS 18 UHR', 'Römerstraße 110 | 71229 Leonberg', '\\ Z', '’ \\', 'S', '..........', '|', 'LA', 'HAISE', 'FROHNMAIER 4 CHRUPALLA', 'An SÄNZE', 'EMIL', 'ZIMMER', 'DEUTSCHLAND ZUERST!', '— AfD', 'AfD', 'm  Württemban 1g']",simple,Wahlkampf-Veranstaltung STADTHALLE LEONBERG Römerstraße 110 | 71229 Leonberg 22.01. BEGINN 19 UHR | EINLASS 18 UHR LARS HAISE MARKUS FROHNMAIER TINO CHRUPALLA EMIL SÄNZE DIANA ZIMMER DEUTSCHLAND ZUERST! AfD Landesverband Baden-Württemberg,0.3076923076923077
0121.jpg,5,13,4,0.2798199549887472,0.3533333333333333,0.7228690228690229,0.6466666666666667,"['D', 'x', 'Zeit für Fans', '..', '——', 'm', '&', '—', 'Mach dein Foto mit dem Nii«olaus‘', 'Und sicher dir den Adventsrabatt.', '03 Berlin', 'Auguste-Viktoria-Allee 99 / _13\\4', 'N']",simple,Zeit für Fans 05.12.2024 Mach dein Foto mit dem Nikolaus Und sicher dir den Adventsrabatt. Auguste-Viktoria-Allee 99  //  13403 Berlin,0.8
0122.jpg,26,44,18,0.3403618331051881,0.449084249084249,0.6613838894848576,0.5445054945054945,"['25. APRIL, 2023', 'OMAS', '20 00 UHR', 'ISTAGE|', 'PERFURMANGES', '<', 'D', 'LIEDER, GEDICHTE.', 'Omes-on-Stoge is', '‚ine Theatergruppe innerhalb', 'B', ""J“'?'»"", 'der Aktivistinnengruppe OMAS GEGEN RECHTS.', 'N', 'IM', 'Inden', '‚en 3 Jahren sind wir bei zahl', 'E', 'Interventionen und Strassentheater, sowie beim', 'Wiener Kultursommer, Demonstrationen und', 'K', 'IR', 'Frauenveranstaltungen aufgetreten.', 'B5', 'Omas-On-Stage besteht aus 12 Frauen- professionellen', '.V', 'A', 'Schauspielerinnen und Laiendarstellerinnen. Durch', 'Brandstätte', '1010 Wien', 'unsere Aktionen beleuchten wir auch die Rolle,', 'A', 'die älterer Frauen im politischen Geschehen und', 'A', 'in der Gesellschaft spielen können.', 'z', 'erung', 'Da', 'fordı', 'Immer auch mit Humor und Ironie!', '.', 'jenny‘', 'iness.at', 'FREIE SPENDE']",simple,"25. APRIL, 2023 20.00 UHR OMAS ON STAGE PERFORMANCES, LIEDER, GEDICHTE... IM CAFÉ KORB Brandstätte 9, 1010 Wien Reservierung erforderlich: jenny@happybusiness.at Omas-on-Stage ist eine Theatergruppe innerhalb der Aktivistinnengruppe OMAS GEGEN RECHTS. In den letzten 3 Jahren sind wir bei zahlreichen Interventionen und Straßentheater, sowie beim Wiener Kultursommer, Demonstrationen und Frauenveranstaltungen aufgetreten. Omas-On-Stage besteht aus 12 Frauen– professionellen Schauspielerinnen und Laiendarstellerinnen. Durch unsere Aktionen beleuchten wir auch die Rolle, die ältere Frauen im politischen Geschehen und in der Gesellschaft spielen und können. Immer auch mit Humor und Ironie! FREIE SPENDE",0.6923076923076923
0123.jpg,5,5,5,0.0,0.0,1.0,1.0,"['SOLIDARITÄTSDEMO', 'FÜR DIE UKRAINE', 'Samstag, 5. März 2022', 'Platz der Menschenrechte, Wien', '15 bis 17 Uhr']",simple,"SOLIDARITÄTSDEMO FÜR DIE UKRAINE Samstag, 5. März 2022 Platz der Menschenrechte, Wien 15 bis 17 Uhr",1.0
0124.jpg,8,8,8,0.0,0.0,1.0,1.0,"['#SAVE', 'BRAIN', 'CITY', 'Wissenschaft', 'sichert die Zukunft Berlins', '19.12.2024', '8:30 Uhr vor dem Abgeordnetenhaus Berlin', 'KUNDGEBUNG']",simple,#SAVE BRAIN CITY Wissenschaft sichert die Zukunft Berlins 19.12.2024 KUNDGEBUNG 8:30 Uhr vor dem Abgeordnetenhaus Berlin,1.0
0127.jpeg,8,14,5,0.4224837662337662,0.53125,0.5755263157894737,0.5,"['Q', 'e“', '(e”', 'v ®', '58', '!', 'J', '4', '}', 'Thema: Unser Verständnis vom ‘l', 'üund/ünser, Umgang|/damit', 'Diskussion und gemeinsames Essen', 'am Dienstag, 4. März ab 19:00 Uhr', 'im “Maggie” Frankfurter Allee 205']",simple,"Solidarischer Stammtisch Thema: Unser Verständnis vom Patriarchat und unser Umgang damit Diskussion und gemeinsames Essen am Dienstag, 4. März ab 19:00 Uhr im “Maggie” Frankfurter Allee 205",0.625
0128.jpg,15,19,10,0.3957109557109557,0.65,0.6165942829100725,0.4333333333333333,"['Festival für Klim d ©&', 'Tränsfe?alej (', 'Gesundhei', 'LA', '//‘', '—E', ""'!F*‘<'1!!"", 'Zukunft im', '— Stadtumdrehen', '>>', '25.09. —', 'Zu', 'nft', 'im Kulturquartier', '27.09.2024', 'findet', 'silent green', 'Das Hoc!', 'für ein']",simple,Transferale Das Wissenschafts- Festival für Klima und Gesundheit Zukunft im Stadtumdrehen 25.09. — 27.09.2024 im Kulturquartier silent green Zukunft findet Stadt Das Hochschulnetzwerk für ein resilientes Berlin,0.6666666666666666
0129.jpg,10,7,7,0.3807598039215686,0.475,0.6229166666666667,0.4,"['#BerlinistKultur', 'DEMO', 'GEGEN DIE KÜRZUNGEN IM KULTURBEREICH!', 'VOLKS', 'BÜHNE', '13.11. Brandenburger Tor', '10:00 Platz des 18. März']",simple,#BerlinIstKultur DEMO GEGEN DIE KÜRZUNGEN IM KULTURBEREICH! VOLKS BÜHNE AM ROSA-LUXEMBURG-PLATZ 13.11. 10:00 Brandenburger Tor Platz des 18. März,0.7
0130.jpg,10,7,5,0.5194444444444444,0.65,0.4791666666666666,0.35,"['NOCH', 'eparaturtag', 'in der NochMall', '19. Oktober 2024', '1418 Uhr', 'zr', 'm C&']",simple,NOCH MALL ALLES AUSSER NEU repami Netzwerk Qualitätsreparatur Reparaturtag in der NochMall 19. Oktober 2024 14–18 Uhr Save the date!,0.5
