file_name,category,ground_truth,ocr_tesseract,normalized_ocr_tesseract,char_accuracy02,char_accuracy,word_accuracy,word_accuracy02
0080.jpg,fancy,"Für Demokratie und Menschenrechte: SONN TAGS DEMO 18. Februar 2024, 17:30 Uhr Dornbirn Marktplatz Zeit aufzustehen: gegen Gedankengut, das die Demokratie zersetzt, und für das Gemeinsame in der Zivilgesellschaft, Solidarität und Mitmenschlichkeit. REDEBEITRÄGE Werner Dreier – Historiker, ehemaliger Leiter von erinnern.at, Sophia Hagleitner und Sophia Simon – Fridays for Future, Hanno Loewy – Jüdisches Museum Hohenems, Gerhild Steinbuch – HYDRA (Autor*inneninitiative gegen die europäische Rechte) MUSIK Andreas Paragioudakis VERANSTALTER Vorarlberger Plattform für Menschenrechte, das Bündnis aus 40 Organisationen: unter anderem: Menschenrechts- at","Für Demokratie und Menscnemeu. .

S 0

TaG

D

M

Dreier

RED EBEITRÄG

3 Werner DI

iter VO\'\

o Uhr

H\storlker‚

ehemaliger

‚agleitner un

48. Februar 2

rinnerN.

ay:

s for Future,

Ssophia

‚l“d\!ßh&

s ‚useum

Dornbirn a

ut,

Hanno LO

ild Stem

buch -

Hohenßl“$‚

itiative

‚fzustehen: geg

ür

‚or*inn! en

b Rechte)

Zeit aU

Demokratne z

Aschaft,

en die europäisch

das die

geg'

s Ge!

memsame lﬂ

akis

s:;\\dar\tät und

MUSIK

AndreaSs paragioud

orm

nis Uuns

UNT! ens1'üvz‘t

ML STALTER

gür Menschen!

orm für

A0 Organ'

ﬂon0n

—— _ka al","Für Demokratie und Menscnemeu. . S 0 TaG D M Dreier RED EBEITRÄG 3 Werner DI iter VO\'\ o Uhr H\storlker‚ ehemaliger ‚agleitner un 48. Februar 2 rinnerN. ay: s for Future, Ssophia ‚l“d\!ßh& s ‚useum Dornbirn a ut, Hanno LO ild Stem buch - Hohenßl“$‚ itiative ‚fzustehen: geg ür ‚or*inn! en b Rechte) Zeit aU Demokratne z Aschaft, en die europäisch das die geg' s Ge! memsame lﬂ akis s:;\\dar\tät und MUSIK AndreaSs paragioud orm nis Uuns UNT! ens1'üvz‘t ML STALTER gür Menschen! orm für A0 Organ' ﬂon0n —— _ka al",0.2817764165390505,0.21286370597243487,0.036585365853658534,0.036585365853658534
0081.jpg,fancy,"WELCOM TO THE :// KINDERDISCO Musik + Tanz DJ-Workshop Pizza + Würstchen Baustellenstelle Kinderwagenparkplatz + Wickelstation Kreativ-Mobil Kaffee + Kuchen Mal- und Spray-Workshop Kinderschminken Fr 21·04·23 14–19 Uhr ://about blank markgrafendamm 24c, 10245 berlin am s-bhf ostkreuz","®

3\NFLCO/V\

C

ONO

b

A

/ /

\/

TO

N “'L>

\<

B

s

1/

T HE

\l

\

W

KiMDE

pDIS

}\\

Musik + Tan

Kreativ-Mobil

Fr 27-04-:23

DI-Workshop ya und S

Kaffe + Kuchen

14-19 Uhr

PE E 1inderschminke

://about blank

markgra

Fnd mm 24 70245 berlin

bhf ostkre.

Kinderwagenparkplatz + Wickelstation",® 3\NFLCO/V\ C ONO b A / / \/ TO N “'L> \< B s 1/ T HE \l \ W KiMDE pDIS }\\ Musik + Tan Kreativ-Mobil Fr 27-04-:23 DI-Workshop ya und S Kaffe + Kuchen 14-19 Uhr PE E 1inderschminke ://about blank markgra Fnd mm 24 70245 berlin bhf ostkre. Kinderwagenparkplatz + Wickelstation,0.24295774647887325,0.13028169014084512,0.0,0.0
0082.jpg,fancy,"Demo Sa, 24.2. 14h Wrangelkiez am Platz ohne Namen Falckensteinst. 1A Der Görli bleibt auf! Bündnis Görli Zaunfrei","Padso,24. 2. 14h

Der=

5

Jei

.i

Dt

qau.","Padso,24. 2. 14h Der= 5 Jei .i Dt qau.",0.19298245614035092,0.14912280701754388,0.0,0.0
0086.jpg,fancy,Bürgerinitiative EINEN STATT SPALTEN Soll das zu meiner neuen Normalität werden !? nächste Kundgebung: 08.08. 16-18 Uhr SAMSTAG STIFTSPLATZ Kaiserslautern,"l |

SO%JAW MMM“ AAA

1

Normali 6ı worden

:

E

A \

)""

r"" (0)

[}

\\\

\

W i

G

V

ıU

’OIÜ

j

BEAR!

. M

a|»

u

ala

*\ü","l | SO%JAW MMM“ AAA 1 Normali 6ı worden : E A \ )"" r"" (0) [} \\\ \ W i G V ıU ’OIÜ j BEAR! . M a|» u ala *\ü",0.20779220779220775,0.09740259740259738,0.0,0.0
0089.jpeg,fancy,NEUER ORT: FRIEDRICHSPLATZ KASSEL VOR DEM FRIDERICIANUM KUNDGEBUNG & AUFZUG Grundrechte gelten! MIT GASTREDNER HERMANN PLOPPA 15. JANUAR 2022 15:30 UHR,"&v

UT

\p

N

R

fn

KUNDGEBUNG &

RC

oRC

AUFZUG

O®

e y

K

PNG

v

£WWCÄL‘6

L

u

yr

/

a

—

15. JANUAR 2022

MIT GASTREDNER

15:30 UHR

HERMANN PLOPPA",&v UT \p N R fn KUNDGEBUNG & RC oRC AUFZUG O® e y K PNG v £WWCÄL‘6 L u yr / a — 15. JANUAR 2022 MIT GASTREDNER 15:30 UHR HERMANN PLOPPA,0.1920529801324503,0.026490066225165587,0.0,0.0
0090.jpeg,fancy,"""Wir werden ALLE da sein!"" WORLD FREEDOM DAY Die Welt steht auf Auch Fulda macht dicht! ALLE INITIATIVEN & ORGANISATIONEN WELTWEIT - GEMEINSAM! UM 12:00 UHR LANDESZEIT! MAGDEBURG 20.11.2021 12:00 - 16:00 UHR LIVESTREAMS AUS ALLER WELT","e<ö°.“\“

“$°\($ 30 56\ »

&WORLD FREEDOM

DAY

J>c'e W@[Ü 5Ü@‘ßtf

TIVEN &ORGANISATIONEN

WELTWEIT: - GEMEINSÄM!

UM 12:00 UHR LANDESZ£!T!

‚MAGDEBURG

V

2021

6:00 UHR

ERATION,

l/|,€

RE

A

&R

WMs

S

‘*VQ ;'0;

\}","e<ö°.“\“ “$°\($ 30 56\ » &WORLD FREEDOM DAY J>c'e W@[Ü 5Ü@‘ßtf TIVEN &ORGANISATIONEN WELTWEIT: - GEMEINSÄM! UM 12:00 UHR LANDESZ£!T! ‚MAGDEBURG V 2021 6:00 UHR ERATION, l/|,€ RE A &R WMs S ‘*VQ ;'0; \}",0.46153846153846156,0.3589743589743589,0.05405405405405406,0.05405405405405406
0091.jpg,fancy,mit Mobile Diskothek VERITAS 27. Bike & Rock Festival Limberg zwischen Cottbus und Vetschau 08. - 11. August 2024 immer am 2. August Wochenende Limited Booze Boys BLIND BANKERS Bullshit Rock’n’Roll aus Berlin NOBODY Infos: brf-limberg.de,"s

erg

. 2.7

oLim,

zwischen C

2024

Wochenendo

„ 11 .Aug

Monpe Moyıs

—}","s erg . 2.7 oLim, zwischen C 2024 Wochenendo „ 11 .Aug Monpe Moyıs —}",0.21097046413502107,0.17721518987341767,0.0,0.0
0093.jpg,photo,"KIEZKLUB Rathaus Johannisthal Sterndamm 102, 12487 BERLIN im Innenhof SOMMERFEST Sa 3. Sept. 14–19 Uhr INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN, KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK ESSEN UND TRINKEN DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA HARTMUT HAKER VON TANZBAR BIS SWINGEND RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE JEDE MENGE KINDERLIEDER DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ DER CHOR DER FRÖHLICHEN SÄNGER VON JOHANNISTHAL Der Eintritt ist frei.","E

‚UB RalflldVs JUNA TT TTAL

&‚ln

x

/

\A

X %

‚S37 D LA

\L i'\ AA

{

(

N

N

\\\\\\ \9X

\\„(X

N

&

W

\\\»k

INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN

KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ

GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK

ESSEN UND TRINKEN

aa

/

DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA

HARTMUT HAKER VON TANZBAR BIS SWINGEND

RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE

/

JEDE MENGE KINDERLIEDER

DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ

DER CHOR DER FROHLICHEN SANGER

VON JOHANNISTHAL

||

A

NR

D

U (

w — E B E","E ‚UB RalflldVs JUNA TT TTAL &‚ln x / \A X % ‚S37 D LA \L i'\ AA { ( N N \\\\\\ \9X \\„(X N & W \\\»k INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK ESSEN UND TRINKEN aa / DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA HARTMUT HAKER VON TANZBAR BIS SWINGEND RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE / JEDE MENGE KINDERLIEDER DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ DER CHOR DER FROHLICHEN SANGER VON JOHANNISTHAL || A NR D U ( w — E B E",0.7709163346613546,0.6693227091633467,0.0,0.0
0094.jpg,photo,"Einladung zur Trauerfeier für unsere geliebte Demokratie *1949 - 2020 26.04.2020 12:00 - 19:00 Mariannenplatz Wir bitten alle Trauergäste nur einzeln oder zu zweit zu kommen und protest- taugliche Schilder, Transparente und Plakate zur Niederlegung mitzubringen. Wir freuen uns auf Eure Trauerreden. Anlage und Mikrofon sind vor Ort. www.Aktion-Eigensinn.net","Einladung zur

Tuauerfeier

für unsere geliebte

fl)emaßxatw

*1949 - 2020

*

/ *- 26.04.2020

12:00 - 19:00

4N

Maovxiannenplatz

Wir bitten alle Trauergäste nır einzeln

oder zu zweit zu kommen und pratest-

taugliche Schilder, Transparent« und

Wir freuen uns auf Eurxe Trauereden,

UAnlage und Mikrofen sind vor Ont,

wunm Aktion-Eigensinn.net","Einladung zur Tuauerfeier für unsere geliebte fl)emaßxatw *1949 - 2020 * / *- 26.04.2020 12:00 - 19:00 4N Maovxiannenplatz Wir bitten alle Trauergäste nır einzeln oder zu zweit zu kommen und pratest- taugliche Schilder, Transparent« und Wir freuen uns auf Eurxe Trauereden, UAnlage und Mikrofen sind vor Ont, wunm Aktion-Eigensinn.net",0.7905027932960894,0.7206703910614525,0.30612244897959184,0.30612244897959184
0095.jpg,photo,"Bohemian Strawberry 🍓 & AmSTARt präsentieren: ICH BRAUCHE EINE GENIE VOL. 15 POPkultur, Feminismus, Change und so ... Songbook Releaseparty LIVE: KATRIN ACHINGER LESEPERFORMANCES & 1-SONG-SETS: ANNETTE BENJAMIN (HANS-A-PLAST), BERNADETTE LA HENGST, DAYN, DIE SUPERERBIN, ELKE BRAUWEILER, FAULENZA, FELINE & STRANGE, HANSJANA, LYDIA DAHER, MALONDA, MARIAMA SAFI, TOTE CRACKHUREN IM KOFFERRAUM MATCHING OUTFITS THE DOCTORELLA BABSI TOLLWUT 12.8. :://aboutblank","° I

—_-

E

U *S - —n —

AL

Bohemiam Bhmurl

e Her

y 3 AmSTARH T

ICH BRAU

OL

@

E EINE-GENIE V

POPKULT!

US, CHANGE UND SO -.-

ADOG

K FEHIISH

PAS|

Da

(T

AMIN

S-A-PLAST),

AN

E LA HEN

DA

=

DIE SUPERERBIN, ELKE

R4

FAULENZA, FELINE & S

Z

®

MALONDA, MARTAMA, SA!

HANNSJANA, LYDIA DAH

TOTE ORACKHUREN IM KOFFERR

UuM

KATRIN ACHINGER

RE

R

«/

\ —_

——

7 3%“ga,.)* E

MT;HING

OUTFITS

S

C

MWaboutblank

Ya V B7","° I —_- E U *S - —n — AL Bohemiam Bhmurl e Her y 3 AmSTARH T ICH BRAU OL @ E EINE-GENIE V POPKULT! US, CHANGE UND SO -.- ADOG K FEHIISH PAS| Da (T AMIN S-A-PLAST), AN E LA HEN DA = DIE SUPERERBIN, ELKE R4 FAULENZA, FELINE & S Z ® MALONDA, MARTAMA, SA! HANNSJANA, LYDIA DAH TOTE ORACKHUREN IM KOFFERR UuM KATRIN ACHINGER RE R «/ \ —_ —— 7 3%“ga,.)* E MT;HING OUTFITS S C MWaboutblank Ya V B7",0.3406113537117904,0.24890829694323147,0.0,0.0
0096.jpg,photo,Schmeiß dein Ego weg und FEIER WAS DU LIEBST Für René 25. April Volksbühne am Rosa-Luxemburg-Platz,"——

_

Schmeiß dein Ego weg und

Schmeiß dein Ego WEg und

|

|

Für Rene

ı

25. April

FürRene 25. ‘npril‘ ‘

\ s N ”",—— _ Schmeiß dein Ego weg und Schmeiß dein Ego WEg und | | Für Rene ı 25. April FürRene 25. ‘npril‘ ‘ \ s N ”,0.34693877551020413,0.24489795918367352,0.0,0.0
0097.jpg,photo,UNTERM TECHNO LIEGT DER PUNK :// ABOUT BLANK The kids are clearly not alright Welche Rolle spielen emanzipatorische Subkultur & Bewegung in Ostdeutschland? POLY▶LUX Veranstaltung 13.12.2024 20 Uhr :// about blank,"Aa

D

_m :“

A A

The '

kids are

r

clearly

not

AA

alrıght

-v£„

|

A

Welche Rolle spielen

emanzipatorische

Subkultur & Bewegung in

\

zn

Bl

Ostdeutschland ? \

W

|POLY>LUX

Veranstaltung

13.12.2024

:// about blank

20 Uhr

}

9 R A

'ﬂfk

R

E",Aa D _m :“ A A The ' kids are r clearly not AA alrıght -v£„ | A Welche Rolle spielen emanzipatorische Subkultur & Bewegung in \ zn Bl Ostdeutschland ? \ W |POLY>LUX Veranstaltung 13.12.2024 :// about blank 20 Uhr } 9 R A 'ﬂfk R E,0.5377358490566038,0.34905660377358494,0.06451612903225806,0.06451612903225806
0098.jpg,photo,"eine benefizveranstaltung von ://about blank und top b3rlin MOVING BEYOND HOPE antinationale amplitude wider die großwetterlage montag, 2. oktober 2023, 18:00 uhr STAAT. NATION. KAPITAL. SCHEISSE. TOP BERLIN . TOP-BERLIN.NET","Z

an

ur.... n oa ila Ba

mia T Sl

w

eine benefizveranstaltung von ://about blänk und töp b3rlin

N

v

u

Y

ıl

Y

MOVING

BEYOND

.

j}

HOPE

-

antinationale amplitude wider'die großwetterlage

&,

-J

—_

an

Y

S

""—_—

-

ä

ü {

STAAT.

IATION.

KAPITAL.

SCHEISSE,

montag, 2.0ktober 2023, 18:00 uhr","Z an ur.... n oa ila Ba mia T Sl w eine benefizveranstaltung von ://about blänk und töp b3rlin N v u Y ıl Y MOVING BEYOND . j} HOPE - antinationale amplitude wider'die großwetterlage &, -J —_ an Y S ""—_— - ä ü { STAAT. IATION. KAPITAL. SCHEISSE, montag, 2.0ktober 2023, 18:00 uhr",0.4642857142857143,0.28125,0.0,0.0
0099.jpg,photo,"Vergessene Arbeitskämpfe PUNK Abend Eintritt 8€ Roter Salon in der VOLKSBÜHNE Wann: 29.09., 21 Uhr Wer: EAT LIPSTICK + TOTENWALD arbeitskaempfe@volksbuehne-berlin.de","A

P

N

!!‘

z

&

rg

' llln‘5

4

‘nv:_

4?

Arhe

ts

B S

e

e“°

„ c

aerV

P

Wann:

D

21 udn

N

EAT LIF

ST

1K

83

An

SM

S

S

\B‚;

>

R

E

ZD5

AL

>

5

TT

Gn

S

3S

<

arbeitskaempfe@volksbuehn®-

?r|?n.de

©

AA",A P N !!‘ z & rg ' llln‘5 4 ‘nv:_ 4? Arhe ts B S e e“° „ c aerV P Wann: D 21 udn N EAT LIF ST 1K 83 An SM S S \B‚; > R E ZD5 AL > 5 TT Gn S 3S < arbeitskaempfe@volksbuehn®- ?r|?n.de © AA,0.20606060606060606,-0.10303030303030303,0.0,0.0
0100.jpg,photo,FAMILIEN-FLOHMARKT in der Paul-Schneider-Grundschule 25.05.24 10 - 14 Uhr,"—mm

B

W

D

\\

\\

Fa

L

l

W

&_

=

Z

—_

[

N

FAMILIEN-F ©HN\AR ;

in der

e

Paul-Schneider- Grundschule [ S

Al

10 14 Uhr

Da

{

3Ar O

—d

5,24

ya | MH

Ml

(B}","—mm B W D \\ \\ Fa L l W &_ = Z —_ [ N FAMILIEN-F ©HN\AR ; in der e Paul-Schneider- Grundschule [ S Al 10 14 Uhr Da { 3Ar O —d 5,24 ya | MH Ml (B}",-0.23287671232876717,-0.6712328767123288,0.0,0.0
0101.jpg,photo,"Freitag, den 28. Mai 2021 um 17 Uhr Stolpersteinverlegung in Alt-Hohenschönhausen Suermondtstraße 46, 13053 Berlin Blume Luise Albers, geb. Chassin, geb. am 22.12.1878 in Smolensk Musikalische Begleitung: Johann-Vincent Slawinski Blume Luise Albers war mit dem deutschen Beamten Steuersekretär Oskar Albers verheiratet. Die Eheschließung erfolgte am 22.12.1913 in Windhuk (Deutsch-Südwest-Afrika) im Standesamt Windhuk mit der Nr. 63. Das Paar lebte in Hohenschönhausen in der Suermondtstraße 46 vorn parterre. Laut Berliner Adressbuch ist der Straßenbezug noch 1927 als Baustelle eingetragen. Suermondt war Mitbegründer der Grunderwerbs- und Baugesellschaft in Hohenschönhausen, welche die Häuser bauen ließ und auch Eigentümer war. Mit der Fertigstellung der Wohnungen bezog das Ehepaar Albers ihre Wohnung im parterre. Die Wohnung bestand aus zwei Stuben und einer Küche. Blume Albers war Hausfrau. Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wohnung laut Urkunde an einem Gehirnschlag. Frau Luise Albers war danach bis 1943 im Berliner Adressbuch als Mieterin eingetragen ist. Blume Albers musste Zwangsarbeit leisten in den Pankower Heilanstalten. Am 10. September 1943 wurde Blume Luise Albers mit dem 96. Alterstransport von dem Sammellager Große Hamburger Straße 26 nach Theresienstadt deportiert. Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Auschwitz deportiert und dort ermordet.","s

S

m

p

> JM

S

in Alt

Önhausen

a

a

Sue: mondtstr.

5, 7

3

BI

12.

geb. am 22

12

1878 in Smolensk

Musikal

f

€

ıng

Jo

1ann-Vincent Slawinski

Blume Luise Albers

mit d

deut:

en Beamten Steu

ersekr.

r

Oska

er

h

ratet

D

Eheschli

Bung

INTE

erfolgt

am

91

inw

ndhuk (Deutsch-Südv

‚st-Afrika)

T

c

LUISE

im St

nde

indhuk mit de

Nr. 63

Das Paar lebte in Hohenschönhausen in de

jermondts

ß

terre. Laut

4

vorn p

erliner Adr

sbuch ist der Stra:

nz

gnC

h 192

al

stelle e

getragen.

‚ermondi

ar Mit|

grl

der der Grundel

werbs

und

schaft in Hohensc

nhausen, welche die Häus

bauen lie

un

ıch Eigentür

war. Mit der Fertig'

tellung der

ohnun;

en be:

da

Eh

aar

\bers ihre Wi

un

Im parterre

Die

hnung bestand aus zwei Stuben und

rer Küche. Blume Albers war Hausfrau.

Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wohnung laut Urkunde

an einem Gehirnschlag. Frau Luise Albı

ar danach bis 1943 im Berliner Adres

buch

Mieterin eingetragen Is

Iume Albers mi

wangsarbeit leisten in den Pankower Heimst

en

Am1o.Se

‚mber 1943 wurde Blume Luise Albeı

‚mit dem 96 Alterstransport von dem:

Sammellager Große Hamburger Straße 26 nach Theresienstadt deportiert

Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Ausch-

vitz deportiert und dort ermordet.

fra Verammeatungnen

kaa

Mka

n

i

F}

HT-BLICKE 7 w}","s S m p > JM S in Alt Önhausen a a Sue: mondtstr. 5, 7 3 BI 12. geb. am 22 12 1878 in Smolensk Musikal f € ıng Jo 1ann-Vincent Slawinski Blume Luise Albers mit d deut: en Beamten Steu ersekr. r Oska er h ratet D Eheschli Bung INTE erfolgt am 91 inw ndhuk (Deutsch-Südv ‚st-Afrika) T c LUISE im St nde indhuk mit de Nr. 63 Das Paar lebte in Hohenschönhausen in de jermondts ß terre. Laut 4 vorn p erliner Adr sbuch ist der Stra: nz gnC h 192 al stelle e getragen. ‚ermondi ar Mit| grl der der Grundel werbs und schaft in Hohensc nhausen, welche die Häus bauen lie un ıch Eigentür war. Mit der Fertig' tellung der ohnun; en be: da Eh aar \bers ihre Wi un Im parterre Die hnung bestand aus zwei Stuben und rer Küche. Blume Albers war Hausfrau. Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wohnung laut Urkunde an einem Gehirnschlag. Frau Luise Albı ar danach bis 1943 im Berliner Adres buch Mieterin eingetragen Is Iume Albers mi wangsarbeit leisten in den Pankower Heimst en Am1o.Se ‚mber 1943 wurde Blume Luise Albeı ‚mit dem 96 Alterstransport von dem: Sammellager Große Hamburger Straße 26 nach Theresienstadt deportiert Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Ausch- vitz deportiert und dort ermordet. fra Verammeatungnen kaa Mka n i F} HT-BLICKE 7 w}",0.7318941504178273,0.6615598885793872,0.01,0.01
0103.jpg,photo,RAUS AUS DER DOSE! 17.05.2020 14–18 Uhr Mariannenplatz Der Rückzug ins Digitale ist keine Alternative! Deine Meinung ist relevant! Kunst ist relevant! Zeigt Eure Künste! Erhebt Eure Stimme! Das Mikrofon steht Euren Reden und Darbietungen offen www.aktion-eigensinn.net,"Y

{

M

4„

AI

/

M

\

(

d

A

\""'

1

]

h„

Y

#

E

1

\

RAUS AUS DER DOSE!

Ü

M'

M

‘‚‘ nh

'

M

IM

Ä

17.05.2020

14-18 Uhr

K

V

f

Mariannenplatz

j

A

\

44

A

f

M

W

0

{

N

1

4M

Der Rückzug ins Digitale ist keine

m

Y

Alternative!

\

s

Deine Meinung ist relevant!

/

Kunst ist relevant!

A

/

f

1

Zeigt Eure Künste!

4

F

/

'

Erhebt Eure Stimme!

f

C

f

f

M

AL

il

Das Mikrofon stel

\”£

( A

Euren Reden

4

f ‚yﬂ

u

al

W

W N

Darbietungen offen

%i

aV

I

Y

/

!

I8}

Jl {”1

W

W

f

Ä„(}M»«y

_..._'//

W

I

r\‘!'

www.aktion

1gensın

37

M

I

M

\l

N

]\ I '

W

b

W","Y { M 4„ AI / M \ ( d A \""' 1 ] h„ Y # E 1 \ RAUS AUS DER DOSE! Ü M' M ‘‚‘ nh ' M IM Ä 17.05.2020 14-18 Uhr K V f Mariannenplatz j A \ 44 A f M W 0 { N 1 4M Der Rückzug ins Digitale ist keine m Y Alternative! \ s Deine Meinung ist relevant! / Kunst ist relevant! A / f 1 Zeigt Eure Künste! 4 F / ' Erhebt Eure Stimme! f C f f M AL il Das Mikrofon stel \”£ ( A Euren Reden 4 f ‚yﬂ u al W W N Darbietungen offen %i aV I Y / ! I8} Jl {”1 W W f Ä„(}M»«y _..._'// W I r\‘!' www.aktion 1gensın 37 M I M \l N ]\ I ' W b W",0.026119402985074647,-0.42164179104477606,0.0,0.0
0104.jpg,photo,Kiezklub Rathaus Johannisthal Sterndamm 102 WEIHNACHTSBAZAR 3. Dez. 14–19 Uhr Draußen: Glühwein und Gegrilltes Feuertonne und Stockbrot weihnachtliche Livemusik Stände mit interessanten Dingen Drinnen: Bastelstraße Kindertheater aus dem Koffer Filzen,"ub x:n.;;. Johannisthal Sterndamm 102

‚a:4

ı $ —i

4i

|

ÄNACHTSBAZAR -

m

-

14 U® @ÜD[(°

an

""A

n

I

®

NS

Ites

PE

D

[

Dingen

Kindertheater aus.

Riez - Küche

Rat

s }","ub x:n.;;. Johannisthal Sterndamm 102 ‚a:4 ı $ —i 4i | ÄNACHTSBAZAR - m - 14 U® @ÜD[(° an ""A n I ® NS Ites PE D [ Dingen Kindertheater aus. Riez - Küche Rat s }",0.31599999999999995,0.244,0.1,0.1
0106.jpg,photo,"KEINE QUERFRONT AUF DEM ROSA-LUXEMBURG-PLATZ! ""NICHT OHNE UNS""? – OHNE UNS! Seit nunmehr vier Wochen demonstrieren Neurechte, Verschwörungsideolog*innen und Teile der rechtsradikalen und völkischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygienedemo“, organisiert von der „Kommunikationsstelle Demokratischer Widerstand“, deren Initiatoren sich in einem Interview vor dem Reichstag mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle antifaschistischen, anarcha-queer-feministischen Menschen zur Verteidigung des Rosa-Luxemburg-Platzes und der Volksbühne auf. Kreativer Kontaktloser Gegenprotest: vor dem Karl Liebknecht Haus um 15 Uhr jeden Samstag und am 1. Mai seid kreativ laut und bunt! Kein Platz für Nazis! #antifaarea V.i.S.d.P.: Karla Krawall, Rosa-Luxemburg Platz 1, 1312 Berlin","KEINE QUERFRONT AUF DEM KOSA-LUXEMBURG-PLATZI

”NICHT OHNE UNS”? — OHNE UNS!

Seit nunmehr vier Wochen demonstrieren Neurechte,

Verschwörungsideolog*innen und Teile der rechtsradikalen und völ-

kischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygie-

nedemo“, organisiert von der „Kommunikationsstelle Demokratischer Wi-

derstand“; deren Initiatoren sich in einem Interview vor dem Rei

mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle. antifa:

schistischen, anarcha-queer-feministischen Menschen zur.Verteidigung

des Rosa-Luxemburg-Platzes und der Volksbühne auf.

AR

Kreativer Kontaktloser Gegenprotest:

Z

vor dem

Karl Liebknecht Haus

— \\

Kein PIar

ö

FÜR Nazis!

jeden Samstag

#antifaarea

N

und am 1.Mai

-

A

al

A

—>

Rost-Luxer

Z

)","KEINE QUERFRONT AUF DEM KOSA-LUXEMBURG-PLATZI ”NICHT OHNE UNS”? — OHNE UNS! Seit nunmehr vier Wochen demonstrieren Neurechte, Verschwörungsideolog*innen und Teile der rechtsradikalen und völ- kischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygie- nedemo“, organisiert von der „Kommunikationsstelle Demokratischer Wi- derstand“; deren Initiatoren sich in einem Interview vor dem Rei mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle. antifa: schistischen, anarcha-queer-feministischen Menschen zur.Verteidigung des Rosa-Luxemburg-Platzes und der Volksbühne auf. AR Kreativer Kontaktloser Gegenprotest: Z vor dem Karl Liebknecht Haus — \\ Kein PIar ö FÜR Nazis! jeden Samstag #antifaarea N und am 1.Mai - A al A —> Rost-Luxer Z )",0.8241082410824108,0.7798277982779828,0.18811881188118812,0.18811881188118812
0108.jpg,photo,VOLKSBÜHNE Jazzanova The Pool Record Release Konzert 30.06.18 Rosa- Luxemburg- Platz,"KS

zZa

ReC0rd Re

Onzert

elease

30.06.18

Rosa-

Luxemburg-

Platz",KS zZa ReC0rd Re Onzert elease 30.06.18 Rosa- Luxemburg- Platz,0.5595238095238095,0.44047619047619047,0.0,0.0
0110.jpg,photo,CLUBS. STADT. KLIMAKRIZE. A100 WEGBASSEN! 2.9. 14°°–22°° MARKGRAFENDAMM,"S

n

G

678

2r

S

Zn

N

K

AD

A

&e

CS

>

Z

7

mA

AB

7n

R

Z

e

SA

f

E

x

4

p

SE

I

\‘\

th

U—\J""('

®

C

'

‚:

ı

MA @

ST

A

{

A100 W

ECDAS 9ENI

29.1f-22°

MARKGRAFENDAMM

(

E

N —_-

krn

Ka

D

A","S n G 678 2r S Zn N K AD A &e CS > Z 7 mA AB 7n R Z e SA f E x 4 p SE I \‘\ th U—\J""(' ® C ' ‚: ı MA @ ST A { A100 W ECDAS 9ENI 29.1f-22° MARKGRAFENDAMM ( E N —_- krn Ka D A",-0.8873239436619718,-1.6619718309859155,0.0,0.0
