gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,file_name,ocr_easyocr_clahe
11,22,5,0.08593615185504745,0.13,0024.jpg,"['UME', 'HANAU', 'Weltweit tanzen an diesem Tag Menschen', 'gegen Gewalt an Frauen', '14. Februar; 16 Uhr', 'Macht mit!', 'Marktplatz', 'Tanzt mit!', '2017', 'Eine', 'weltweite', 'Aktion', 'HANAU', 'gegen Gewalt', 'Oberbürgermeister', 'an Frauen', 'Weltweit tanzen an diesem', 'Menschen', 'Tag', '7', 'DILLIUI', '2']"
6,13,5,0.01,0.2,0030.jpg,"['SCH', 'USS', 'MIT', 'CO-', 'VAE', 'ET Video & Content', 'pichtohneuns_Dresden', 'KUNDGEBUNG', 'GENUG MIT DER ANGST!', 'Dresden, Neumarkt, 13.6. um 16.30 Uhr', 'SCHLUSS', 'R', '5']"
9,14,6,0.06349206349206349,0.2222222222222222,0226.jpg,"['Alle Geschlechter', 'StU Schönhauser Allee', 'Barrierearm', 'willkommen!', 'Maskenblock', 'OBMARZ', 'FEMINISM', 'UNLMLED', 'DEMONSTRATION', 'NEIZWERX', '2', 'UNLM', '[ED', 'JNL']"
12,16,11,0.06649831649831649,0.22727272727272727,0232.jpg,"['Save the Date!', '13.04.25', '15-21 Uhr', 'Diskussion,', 'Basteln,', 'Drinks', 'Balkanbrücke', 'Frühlingsevent', 'Lohmühlenstraße', 'Lohmühlenstraße 17,12435 B', 'Soli-Merch,', 'BALKANBRUCKE', '12435 B', '17,', 'Crep6s', '&']"
14,23,10,0.04625,0.2,0178.jpg,"['JETZT', 'dance', '1', 'iiist', 'DI 16.07.24', '1', 'Stadtsaal', 'Furstenfeldbruck', 'KROATISCHES NATIONALBALLETT', 'TRANSPARADA', 'Choreografie:', 'Masa Kolar / Mauro Bigonzetti', 'Marco Goecke', 'Nadav Zelner', 'www.dancefirst.de', 'SICHERN!', 'KARTEN', 'Marco Goecke / Nadav Zelner', 'Masa Kolar', 'Mauro Bigonzenti', '8', '1', 'Ji']"
8,16,7,0.012422360248447204,0.05714285714285715,0193.jpg,"['GEGA', 'NGEN', 'n', 'EROBIQUE', 'NEUJAHRS PARTY', 'FESTSAAL KREUZBERG', 'MI', '04.04. AB 24.00 UHR', 'PPSTAG', 'TAGESTI', '1', 'RAUS', 'MI, 01.04. AB 241:00 UHR', '01', '04.04.', 'AB 24.00 UHR']"
5,50,2,0.05,0.125,0187.jpg,"['Autobahn-', 'Abrissparty', 'Rückbau statt Neubau', '16 ', '20', '2', 'lebenslaute', 'AUF', 'BI-WUHLHEIDE', 'extinction', '[QUEERMANY', 'BUND', 'werShift', ':labout blank', 'berlin', 'BÜNDNIS', 'f', 'uls', 's', 'CLUB', 'BUND', 'Greenpeacrn', 'aucofrei', 'ev', 'Brücke', 'überm', 'Breitenbachplatz', 'Sonntag', '2.6.24', 'Uhr', 'Stadtraum für alle', 'Bürgerinitiativel', 'Berlin', 'VERKEH', 'TIATIVEN', 'Futur', 'Be', 'omas', '91Y', 'CHANCiNC', 'Berlin', '16-20', 'Ta', '=', 'cluhliehe', 'Cifs', '00', 'BUND jugend', 'rlin', 'P']"
17,21,15,0.029993693383786265,0.2222222222222222,0186.jpg,"['RELEASE', 'Freitagber 2024', 'A', 'Einlass ab 18 Uhr', 'Beginn: 19 Uhr', 'im :/ /about blank', 'Markgrafendamm24c', '10245 Berlin', 'Musik:', 'DiAsdreap Michalke', 'mit Schallplatten', 'aus Marseille', 'FRENCH', 'Eine Veranstaltung des', 'CONNECTION', 'diskc', 'Freitag', '11. Oktober 2024', 'im', ':labout blank', '7']"
13,15,13,0.002747252747252747,0.15384615384615385,0179.jpg,"['Rechts-', 'extremismus', 'stoppen', 'In Europa', '& vor Ort', 'ganzen', 'Land', '23.5. bis 8.6.24', 'Demokratie', 'verteidigen', 'rechtsextremismus-stoppen de', 'im', '23.5', 'bis 8.6.24', 'DEMOS']"
9,12,6,0.016666666666666666,0.16666666666666666,0145.jpg,"['CLUB', 'DENKEN', 'WEGBASSEN}', 'RAVE', '06.10.2023', 'LIVE ACTS', '20.00', '10:00', 'PANEL DISCUSSION', 'MENSCH MEIER', '2', 'A1OO']"
6,5,3,0.125,0.3333333333333333,0151.jpg,"['080824', '15 Uhr am Frankfurter Tor', 'Mehr Infos auf kollektiv-kirsch.de', 'TADT?', 'WEM']"
12,26,12,0.02815806878306878,0.17361111111111108,0142.jpeg,"['MAZIANGRIFFENICHT', 'UNBEANTWORTET LASSEN', 'Demonstration nach Naziangriff auf', 'Geflüchtetenunterkunft in', 'Stahnsdorf', 'Solidarität mit den Betroffenen', '14.03.2025', 'Demo:', '17.30 S Teltow Stadt', 'Kundgebung:', '19.00 Iserstraße', 'Ecke Elbestraße', 'TKS', 'AK', '19.00 Iserstra', 'Solidrität', 'sChistische', 'mit', 'den Be', 'UNBEANTWC', 'TLASSEN', 'Demonstratio', 'griff auf', 'Geflüc', 'Solid', 'Ecke Elbestra']"
8,13,7,0.034523809523809526,0.17857142857142858,0233.jpg,"['15800', '05.04.2025', 'U-BERNAUERSTRASSE', 'Für eine demokratische Lösung der', 'kurdischen Frage und die Freilassung', 'von Abdullah @calan, dem', 'DEMONSTRATION', 'uro', 'des', 'PEKC?JiN', 'Repräsentanten', 'kurdischen Volkes.', 'Upuis']"
7,22,6,0.0844017094017094,0.16666666666666666,0154.jpeg,"['LIVEKONZERT', 'LIZ', 'MELINE', 'MEETS SNAILTAPE', 'DIENSTAG', '21.01.25', 'TONELLIS', 'BEGINN 20.00', 'NEUMARKT', '04109 LEIPZIG', 'LIVEKO', 'ZER', '""JsTAG', '9', 'MELINEME', 'SNAILTA', 'BEGINN', 'ME', '2 5', '20.00', 'MARKT 9', '~Eipzig']"
8,17,8,0.024918300653594773,0.13541666666666666,0227.jpg,"['RAUS ZUM', 'FEMINISTISCHEN KAMPFTAG!', '8. MÄRZ DEMO', '2025', '19 UHR', 'GEJJA STOJKA PLATZ', '1070 WIEN', 'FÜR EINEN UNDERSELLEN FEMINISMUS !', 'WIEN', '60', 'DEMO', 'FÜRENENUN', 'RSELLEN FEMINISMUS !', '20 >', 'MÄR', '8. MÄR', 'STOAIZ']"
15,13,2,0.28205128205128205,0.6666666666666666,0046.jpeg,"['248', '01. MÄRZ 2025', 'Lineuf', 'Ketohup', 'Breakbeat)', '(fio7', 'Die beste (nicht)Karnevals', 'Kostüm Party Berlins', 'Berlins', 'Pojektraum', '218', 'T', '8']"
8,50,5,0.20490196078431372,3.6,0019.jpg,"['ng und', 'amer aggres', 'ne', 'na', 'NAT', 'in', 'den und', 'und', 'peitet an der eigener', 'ins', 'gehen', 'nassenhafi Arbei', 'de', 'ger', 'START', 'ZWISCHEN', 'RALLY', 'BRENNER-BeRG', 'anc', 'kapit;', 'sein', 'tal', 'ren', 'SC', 'ch', 'ihrer Zukun', 'a n t i f a s', 'ewa', 'thiebung', 'Und die', 'C', 'Zu', 'VPP', 'Zukun', '1s0', '82', 'c h i s t i s c h e', 'na', 'can', 'pheihrer', 'olkee', 'und a beitet an der eigene', 'O', 'Es werde', 'ollen', 'ha', 'a n t i f a s c h i s t i s c h e', 'a', ""'2"", 'cigene']"
6,10,4,0.08720095693779906,0.75,0031.jpg,"['TECHNOPUNK GEGEN', 'UNHAITBAPE ZUSTANDE', '1410.2021', '#kopibleibt', '#k ', 'JE', 'DEMO', 'bt', '""', 'heRMANNPLATZ']"
9,42,6,0.10622710622710622,0.375,0025.jpg,"['bis zu den', 'N', 'S', 'IN ZWICKAU SIND', 'WIR STARK', 'GEGEN RECHTEN', 'QUARK', 'AfD', 'SACHSEN UNTERSTUTZEN.', 'Wochen', 'drei', 'Noch', 'ce', 'Wa', '444', '13:30', 'STOPPT', '444', 'bis ZU', 'Uhi', 'SA', 'Landtagswahlen.', 'den', 'HÖCKE', 'ALer', 'Hauptbahnhof', '17.08.', '(U', 'BJunk', 'Stoppe', 'Stoppenl', 'TEF', 'SA 17_', '460 ', 'ta', 'M', 'bis', '3', 'HSEN', ""HSEN W'"", 'Afo', ',E']"
15,28,12,0.1150451235950552,0.3968253968253968,0009.jpg,"[')MAS GEGEN RECHTS', 'Inmeldung: wwwateliertheater wien', 'Harri Stojka', 'Shlomit Butbul', 'Klezmer Reloaded', 'The English Lovers', 'TELIERTHEATER', 'Aret Aleksanyan . Muamer Budimlic', 'Margaret Carter', 'Aret Aleksanyan', 'Monika Salzer', 'Susanne Scholl', 'und', 'Eintritt', 'enefizabend am 10. Mai 202219.30 Uhr', 'Muamer Budimllc', 'Jenny Simanowitz', 'Jenny Simanowitz - Kathy Tanner', 'Vira Zhuk', 'Reloaded', 'Kathy Tanner', 'Ki', 'F', 'Jam 10', 'Ja', 'Ji22;', 'shk', 'Carolinc Koczan']"
8,14,6,0.1499815973500184,0.3333333333333333,0035.jpg,"['Salvator', 'gut:', 'Das Starkbierfest', '17.02.2024', '20.00 Uhr', 'Neue', 'Zähne', 'beißen', 'Krügelredner', 'Stefan', 'KRÖLL!', 'FIRSTENFELDER', 'Ipator', '2']"
11,16,8,0.10665849673202615,0.41666666666666663,0223.jpg,"['SAMSTAG', 'AFD', '9', 'TRAP', '9', 'Qurdenken', 'AB 13.30 UHR', 'VERSEVKEN', 'is', 'EINGANG SKALTITZER', 'ANTIVERSCHWURBELTE', 'GERADEDENKEN', 'ANTIVERSCHWURBELTEAKTION', 'EBE', 'J 9', 'OMAS GEGEN REcHTs']"
8,13,6,0.0,0.0,0237.jpg,"['Kundgebung', 'Gerechtigkeit für Cleo!', 'Gegen Racial Profiling', 'und Transmisogynoir!', '12 Uhr', 'Justizzentrum Potsdam', '14469 Potsdam', '31', 'um', 'Mo, 31', 'März', '10-12', 'Potsdam']"
5,13,4,0.13383838383838384,0.25,0155.jpg,"['FIRST', 'SLAYSTANS', 'SOLI', 'PARTY', '16/02', '8PM', 'ERREICHBAR', 'REICHENBERGER STR S3A', 'REICHENBERGER', 'STR S3A', 'ERREICHEAR REICHENBERGER STR S3A', 'SGAYSIANS', '@LI']"
11,18,7,0.10123617014373318,0.21904761904761902,0196.jpg,"['NAZI-AUFMARSCH VERHINDERN!', '1215', 'Start S Friedrichstraße (Südseite)', '13.00', 'Zwischenkundgebung Bebelplatz', '13.30', 'Gegenprotest Neptunbrunnen', '(Nähe Startplatz rechte Demo)', 'Weitere Route: Infos folgen!', 'Whose', 'BERLIN BERLIN ANTIFA!', 'HEIRT', 'Streets', '{DRSTAND', 'AvTIFA', 'BERLIN', 'BERLIN ANTIFA]', 'ANGPE']"
9,25,7,0.14574830966135316,0.4738095238095238,0182.jpg,"['ANTIFA-BLOCK', 'AUF DER LICHTENHAGEN-DEMO', '27,08.2022 - Rostock-Lichtenhagen', 'DEU', 'ZUSTANDE', '30', 'BUNDESWEITE', 'AUFMISCHEN', 'PiSSCHEN TOTSCHLAG.', 'NACH DEN POGROMEN', 'ERINNERST DU DICH NOCH', 'Dhc', 'rGHE', 'JAHRE', 'AN', '27 08,2022', 'Rostock-Lichtenhagen', 'EOSTOCK-LICHTENHAGEN?""', 'BUNDESWEITE DeMc', 'august 2022', 'AUF DER', 'LICHTENHAGEN-DEMO', 'DEU rcHE', 'ea', 'TOTSCHLAG .']"
8,8,6,0.13015873015873017,0.3611111111111111,0183.jpg,"['KASTANIENALLEE 86', 'BERLIN', 'SUNOATH APRIL', '[OONTO 8 PM', '(SHARP)', '8', 'BLEBT', 'nDGEBUN']"
11,17,10,0.125,0.41666666666666663,0197.jpg,"['WIDER', 'SLIZLIV', '22.2.25', '12.30 DEMO', '5 HOHENSCHÖNHAUSEN', '13800', 'KUNDGEBUNG', 'PREROWER PLATZ', 'VORTREFFPUNKT', '1200', 'DEMO', 'LICHTENBERG', 'DER AfD', '9', 'ERG', 'MT', '[7I']"
12,15,11,0.035697406763603244,0.3243506493506494,0140.jpg,"['Samstag; 03.02.2024 von 11-13.30 Uhr', 'WORKSHOP', 'HTW in Schöneweide', 'Wer?', 'Alle zwischen 7 & 17 Jahren', 'Vorkenntnisse sind nicht notwendig:', 'Was mitbringen?', 'Laptop oder Tablet mit Kamera', 'Laptops können auch bei uns angefragt werden!', 'JETZT KOSTENLOS ANMELDEN?', 'https://pretix eu/dojosw/', 'Vorkenntnisse sind nicht', 'notwendig:', 'Was', 'mitbringen?']"
5,6,4,0.0,0.0,0236.jpg,"['SOLIDARISCHER STAMMTISCH GEGEN', '500 MILLIARDEN', 'KRIEGSKREDITE', 'Diskussion & Abendessen am 1', 'April ab', 'Diskussion & Abendessen am 1. April ab']"
16,18,12,0.07349002849002849,0.19444444444444445,0222.jpg,"['UND ', 'DER', 'WEDDING', 'KOMMT!', '#bo1oswedding', '#SPAZIERSTOP', 'MAI', 'NETTELBECKPLATZ', 'KEIN SCHULTERSCHLUSS MIT', 'RECHTEN & ANTISEMIT-INNEN', 'UNGERECHTIGKEIT', 'KRIEG', ']', '13 UHR', ""'GGENS"", '1', '1', '1 MAI']"
12,15,7,0.07003968253968254,0.16666666666666666,0020.jpg,"['DEMONSTRATION', '9.2020', 'SCHÜLERI-INNEN GEGEN', 'DIEMASKENPFLICHT!', 'WO: MEISTERSINGERHALLE', 'NÜRNBERG', 'TOLLE REDNER', 'MODERATOR', '(NANA LIFESTYLER)', 'KAISER', 'GUNNARK', '0', 'SONNTAG 0', 'WANN: 15.30 UHR', 'SONNTAG 0679.2020']"
11,19,5,0.24611528822055137,0.7,0036.jpg,"['4', 'ab', '21', 'LETZTES WE IM OKTOBER', 'FRETAG', 'Band', 'Party', 'STIGKCAR', 'HEEGWEG', 'RENNSTRECKE', '0', 'GUTEEVENTS', 'Live', '1900', 'HARTHA', 'RENNEN', 'kinken', '3', '822 LETZTES WE IM OKTOBER']"
13,18,11,0.03305785123966942,0.10606060606060605,0022.jpg,"['TALIBAN', 'REGIME', 'DEMO: SAMSTAG', '3.08.2022', '4.0', 'PROTEST CAMP BERLIN', '13.08.2022', '15.08.2022', '#DONTFORGETAFGHANISTAN', 'AKTION RESISTENZ FRUSTRATION', 'GEMEINSAMKEITWIDERSTAND HOFFNUNG', 'AUFSCHREI BESTÄRKUNG NETZWERK', 'ISOLATION RESILIENZ SOLIDARITÄT', 'TRAUER FLUCHT AUSBEUTUNG NEUANFANG', 'JAHR', 'DEMO: SAMSTAG, 13.08.2022', '14.00 UHR, AUSWÄRTIGES AMT', 'WORKSHOPS PERFORMANCES REDEBEITRÄGE']"
12,40,9,0.09012345679012346,0.2777777777777778,0208.jpg,"['ELSÄSSER', 'Sa', '13 .7', '24', '1', 'Demo gegen das', 'HALTS', 'MAUL', 'Compact Magazin', 'Startpunkt', '15:00', 'Uhr', 'Falkensee Bahnhof', 'gemeinsame', 'Anreise:', '14:05 Ostkreuz', 'GL', '2', 'mit Musik', 'von', 'Paul', 'Geigerzähler', 'V,I.S.D.P Otto Roth', 'Lilienstraße', 'Falkensee', '13 .7.24', 'Demo gegen', 'das', 'Falkensee', 'Bahnhof', '14:05', 'Ostkreuz', 'Paul Geigerzähler', '4KENS', 'gemeinsame Anreise:', 'V.I.s', '161', 'mit Musik von', '13', '7.24']"
4,15,4,0.05,0.0625,0234.jpg,"['#TeslaTakedown', '5. April', '5. April - 12 Uhr', '12 Uhr', 'Kundgebung', 'Store Wilhelmstr.', 'Bewegt Politik', 'SCHON', 'heit', '22', 'Tesla Store Wilhelmstr_', 'Berlin', 'Tesla', 'Store Wilhelmstr. Berlin', 'LZ']"
10,18,10,0.0,0.0,0220.jpg,"['2', 'Antifaschistisches', 'PICKNICK', 'Gegen Querdenken', 'IM MAUERPARK', '06.08', 'SAMSTAG', 'ab 14 Uhr', 'RECHTS', 'GEGEN', 'und Rechts', 'GERADEDENKEN', 'Musik &', 'Kundgebung', 'OMAS', '2. Antifaschistisches', '1', 'Uir']"
11,14,8,0.021551724137931036,0.08333333333333333,0181.jpg,"['ES IST WIEDER SOWEIT!', 'IN RAHLSTEDT', 'IST WAS LOS,', 'Digga!', '31AUGUST', '18.OKTOBER 2024', 'VERSCHIEDENE ORTE IN RAHLSTEDT', 'KULTUR', 'WOCHEN', '5', 'RAHLSTEDT', 'g', 'S1AUGUST - 18 OKTOBER 2024', '8']"
6,26,4,0.05138888888888889,0.4166666666666667,0118.jpeg,"['Willkommenscafe', 'Wir', 'laden', 'alle', 'Von', 'Rassismus', 'betroffenen', 'migrantischen', 'Menschen', 'gegenseitigen', 'Kennenlernen in unser Willkommenscafe ein!', '1 unsere Arbeil', 'Rote Lilly; Emser Str. 114, Neukölln', 'Jeden letzten Mittwoch im Monat', 'R', '19-21 Uhr', '8', 'zuM', 'Hier  bekommt ihr einen  Einblick in unsere Arbeit', 'und findet heraus,wie ihr mitarbeiten könnt!', 'Rote', 'Emser Str. 114, Neukölln', 'Lilly', 'L', '6', 'RAN)']"
12,13,9,0.12682379349046016,0.2777777777777778,0195.jpg,"['DAS', 'TOWER', 'Schleidenplatz', '26.10', 'AMZN', ""ZERSCHLACEN'"", 'MONOPOL', 'PEOPLE!', '16-30 Uhr', 'BERLIN_', 'To', 'THE', '8n']"
8,27,7,0.09069160997732428,0.34523809523809523,0194.jpg,"['VIELFALI', 'SA 17.05.2025', 'TREPTOWER PARK', 'Kinder', 'Erwachsene', '8', 'A1oo', ':labout blank', 'ELSE', 'CAMPACT', '2025', 'und', 'L E B E N', 'Aioo WEGBASSEN!', 'S', '14-17 UHR Protestfest für', 'Kinder und Erwachsene', '17-22 UHR Protestrave', 'QUEERMANY', 'TE', 'DENKEN', 'KULTUR .', '2', 'XKi', '1a', '#2 Wegbassen!', 'Wegbassen! XK?']"
12,20,10,0.06534334946099651,0.4,0180.jpg,"['IS PALESTINE', 'AFEMINIST', 'ISSUE?I', 'ZURVERSCHRANKUNG', 'VON', '(QUEER-)FEMINISMUS', 'UND ANTISEMITISMUS', '& Diskussion mit', 'Do 19.12.', '19-00 Uhr', 'Vortrag & Diskussion mit', 'Cordula Trunk', '4', 'FEMINIST', ';', 'Trunk', '8', '|', '2', '5']"
10,12,10,0.03001063264221159,0.13333333333333333,0157.jpg,"['SIEG DER UKRAINE', 'FRIEDEN FÜR EUROPA', 'Stoppt die Finanzierung', 'des russischen', 'Staatsterrors', '17. DECEMBER, 15.00', 'VOR DER RUSSISCHEN BOTSCHAFT', 'UNTER DEN LINDEN 63-65', 'FAR Berlin', 'Demokrati-JA', '6', '€']"
5,10,5,0.11055555555555556,0.3,0143.jpg,"['Ostkreuz nicht den-Nazis', 'überlassen!', '14.07.', '1400 Uhr', 'Ostkreuz', '0', 'So', 'AKtion', '015', 'k']"
9,9,5,0.05497835497835498,0.35,0221.jpg,"['Equerfront', 'Kein Platz für Verschwörungsideolog*innen', 'und ihre rechtsoffene )Friedenskundgebung<', 'auf dem Weißenseer Antonplatz!', 'wwwantifa-nordost.org', 'GEGEN KRiEQ', 'antonplatz Weissensee', 'KIIO', 'antifa-nordost org']"
8,49,3,0.3077984817115252,0.6888888888888888,0235.jpg,"['@inst any', 'Bonhbi', 'Taa', 'stany', 'war', 'Js', 'ainstany war', 'HbI', 'antikrieg-blackblog', 'for', '3', 'Aprill 2025 / 20:00', '10247', 'VETERANENTAG', 'anarchistischer', 'tikriegsrat', 'Berlin', 'INFOTREFFEN', 'MOBI GEGEN', 'DEN', 'VETERANENTAG', 'against', 'the', 'mobilization', 'the', 'Day', 'first', 'German', 'Veterans', 'April 2025', '1 20:00', 'Fischladen', 'Rigaerstr', '83', 'Berlin', 'Fischladen Rigaerstr.', 'han', '7an', '99', 'NEIN ZuM', '1', 'information', 'protest', '10247 Berlin', 'MOBI', 'GEGEN', 'Anti', 'Provi', 'sorlscher']"
9,25,7,0.07609710550887021,0.20952380952380953,0067.jpeg,"['HEART', 'OF', 'GAZA', 'Eine Ausstellung mit Bildern', 'von Kindern aus Gaza', '@stadtteilkomitee_lichtenberg', '@stk_lichtenberg', '15.03.2025', '=', '16Uhr', 'Cafe Wostok Weitlingstr. 9710317', 'Fundraising Veranstaltung | Eintritt frei', 'Alle Spenden werden', 'Wearenot alone', 'ENBEBS', 'gezielt', 'Fundraising Veranstaltung', 'Eintritt frei', 'für das Projekt', 'We arenot alone"" eingesetzt', 'Meilko', 'Alle Spenden werden gezielt für das Projekt', 'We', 'Art', 'eingesetzt']"
9,25,7,0.059815096936842185,0.21428571428571427,0209.jpg,"['INFOS:', 'widersetzen.com', 'Mach Dich', 'schlau & dann', 'mach mit', 'AfD', 'verhindern', '9', 'Mit dem Bus', 'Essen!', '28.', '[', '30. Juni 2024 in Essen', 'Freitag; 19Uhr: Rave-Demo & großes Aktionsplenum', 'Samstag; 6Uhr: Demonstrationen & massenhaftes Widersetzen', 'Parteitag', 'nach', 'widersetzen', 'wiclersetz', '28. = 30. Juni 2024 in Essen', 'ersezen', 'Freitag; 19Uhr: Rave-Deme', 'großes Aktionsplenum', 'Samstag; 6 Uhr: Demonstrationen', 'mnassenhaftes Widersetzen']"
11,20,11,0.029071319049863657,0.08225108225108224,0023.jpg,"['09. Mai', '15.30 Uhr Biberach Gigelberg', 'angemeldete DEMO', 'Wahrung der Grundrechte', 'freie Impfentscheidung', 'WICHTIG', 'bitte Mindestabstand einhalten', 'werden', 'PIC-COLLAGE', '00', 'Art. 1: Die Würde des Menschen ist unantastbar.', 'Art.2: Die Freiheit der Person ist unverletzlich.', 'Art.5: Eine Zensur findet nicht statt.', 'sonst könnte die Veranstaltung aufgelöst', '2', '09', 'Mai', 'Art.1: Die Würde des Menschen ist unantas', 'Art.2: Die Freiheit der Person ist unverlet', '~']"
7,22,5,0.13465708864190837,0.22000000000000003,0050.jpg,"['Zyr', 'bewegten Versammlung', 'Samstag, 15. August ab 17.30', 'vom Friedensengel', 'zur Münchner Freiheit', 'Laune zichen wr gemeinsam durh', 'Einladung', 'bewegten', 'Uiteinander', 'Treude', 'vom', 'Friedensengel', 'Die', 'Manahmen der lelzen Zeit haben uns allen Piel', 'Mit Musik und guter Laune ziehen wir qemeinsam durch', 'Versammlung', 'zur', 'abverlangt', 'Die Maßnahmen der letzen Zcit haben uns allen Viel', 'Mit Musik und', 'Munchen und', 'quter']"
6,7,1,0.2,1.0,0044.jpg,"['jeden Samstag 1430 Uhr', 'Willy-Brandt-Platz', 'antikerpur', ')', '1', '7', ""JETz'""]"
17,14,11,0.006639976564788594,0.1414141414141414,0093.jpg,"['DCR €infRitt fst (RCi', 'INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN,', 'KINDERBASTELN , HÜPFBURG , TEDDYAMBULANZ', 'GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK', 'ESSEN UND TRINKEN', 'DUO CHARLSON & LUIS (BRA) SAMBA , CHORO, BOSA NOVA', 'HARTMUT HAKER VON TANZBAR BIS SWINGEND', 'RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE', 'JEDE MENGE KINDERLIEDER', 'DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ', 'DER CHOR DER FRÖHLICHEN SÄNGER', 'VON JOHANNISTHAL', '1 1', '(""']"
21,25,16,0.10923971861471861,0.296875,0078.png,"['LLEWELLYN', 'live at robert johnson   running back', 'riotvan', 'SARA MILLER', 'B2B', 'KEV SHERIDAN', 'permanent vacation', 'KARETE BU', 'institut für zukunft', 'drive', 'JESSAMINE', ""'labout blank"", 'VOl JS', 'Bedit', 'BORN', 'LIVE', 'Iive at robert johnson', 'running back', 'VTA', ""'Ilabout blank"", 'sat 6.5.2023', '2pm', 'NET', 'BRCAkDCWN', 'JA']"
8,8,8,0.003125,0.020833333333333332,0124.jpg,"['#SAVE', 'BRAIN', 'CITY', 'Wissenschaft', 'sichert die Zukunft Berlins', '19.12.2024', 'KUNDGEBUNG', '8.30 Uhr vor dem Abgeordnetenhaus Berlin']"
10,17,8,0.09722222222222221,0.25,0130.jpg,"['repan', 'Netzwerk', 'Qualitätsreparatur', 'Reparaturtag', 'in der NochMall', '19. Oktober 2024', '14-18 Uhr', 'NOCH', 'MALL', 'NEU', 'AUSSER', 'ALLES', 'Save', 'the', 'date!', 'a', '30']"
6,14,4,0.07211538461538461,0.29166666666666663,0086.jpg,"['1', 'nächste Kundgebung:', '|', 'SAMSTAG', 'Uhr', 'ST7FTSPLATZ Kaiserslautern', '2', '9', '1', '1', '8', '08.084-18 Uhr', '5/8', '6']"
9,17,9,0.1770746310219994,0.30423280423280424,0040.jpeg,"['SOLI-FESTIVAL', 'März 2025, 12', '1', 'STIMMEN', 'HURENI', 'Mühlstrasse', '14', 'AMNESTY', '50710', '0 Uhr', '2025, 12', 'UNSERE', 'SOLL MAN', 'e.V', 'Soziokulturelles Stadtteilzentrum Leipzig', 'INTERNATIONAL', 'März']"
6,14,5,0.14952380952380953,0.4,0051.jpg,"['29.12.2023', 'BLANK', 'MIT', 'bEWeGunGs', 'FREIHEIT #23', 'SOLIPARTY', 'FÜR', 'MENSCHEN', 'FLUCHTGESCHICHTE', 'UABOUT', 'IABOUT BLANK', '50 LIPARTY FÜ R', 'FREIHEIT', '#23']"
9,14,6,0.11481481481481481,0.4305555555555556,0047.jpg,"['JAHRE', 'JUBILÄUMSSHOW', 'FRENT', 'Berlin', 'VBER EATS MUSIC HALL', 'BERLIN', '28', '9,2024', '15', 'EINLASS: 18.30 VHR', '15HAHRE', 'GOluzsGHe', 'JBergecker', '28.09.2024']"
8,12,3,0.16666666666666666,0.5,0037.jpeg,"['Freiheit FÜR NANUK!', 'ANTIFAS NACH UNGARN!', '46, M', '""7', 'ANTIYAS', 'BASC NEWS', '16 MARZ', 'FREE All', '09', 'Keine AuslieferungVon', 'DEMO', '""']"
5,13,4,0.11642857142857144,0.5833333333333333,0133.jpg,"['KUNDGEBUNG', 'DR.', 'WEBER', 'MARBURC]', 'ARZTE FÜR AUFKLARUNG', 'MIT', 'SAMSTAG 05.09.2020,', 'ERWIN-PISCATOR-HAUS', '14.30', 'DR WEBER', 'SAMSTAG 05.09.2020,14,30', '05.09.2020,14.30', 'SAMSTAG']"
6,11,6,0.03929110105580694,0.47142857142857136,0132.jpg,"['DIE CDU ISTKEIN GRUND ZUM FEIERN', 'ANTIFA', '23', 'FEBRUAR', '18 UHR', 'KONRAD ADENAUER HAUS', 'Sea-Watch org', 'SOS', 'FEBRUAR .18 UHR', '23. FEBRUAR', '23. FEBRUAR .18 UHR']"
15,31,6,0.19960317460317464,0.6666666666666666,0091.jpg,"['Bilre & Rock Festial', '27', '0', 'Cotthus', '@ [ @', '11', 'August', '2024', ""'0"", 'zwischen', 'chen', 'Cottbu', 'mperg', 'Votsch', '08', '11. August', 'mmer', 'Augus', 'Infos: brf-lmbergde', 'NOBODY', 'BANKERS', 'BLIND', 'Liperg', 'am 2', 'Wochenende', 'mil', 'Bike', 'Wo', 'n', 'Rock Fesdiva]', '@']"
18,36,12,0.1378669358608617,0.40277777777777773,0081.jpg,"['WELCoM', 'T0', 'Kreativ-Mobil', 'Musik', 'Kuchen', '14-19 Uhr', 'DJ-', 'DJ-Workshop', 'Mal-', 'und Spray-Workshop', 'Pizza', 'Würstchen', 'markgrafendamm 24c,', '10245 berlin', 'Bausteinstelle', '24c,', 'Kinderwagenparkplatz', 'Wickelstation', ';', 'Fr 21.04.23', 'Tanz', 'Kaffe', ':labout blank', 'Kinderschminken', 'markgrafendamm 24c, 10245 berlin', 'markgrafendamm 24c, 10245', 'berlin', 'am', 's-bhf ostkreuz', 'markgrafendamm', '10245', 'ThE', 'pis', '5-', 'WE _ (', 'Kinc']"
