file_name,gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,mean_char_acc,mean_word_acc,ocr_easyocr,recognition_rate
0233.jpg,8,10,8,0.0033783783783783786,0.03125,0.9963235294117647,0.96875,"['DEMONSTRATION', '15:00', '05.04.2025', 'U-BERNAUERSTRASSE', 'Für eine demokratische Lösung der', 'kurdischen Frage und die Freilassung', 'von Abdullah Öcalan, dem', 'von Abdullah Öcalan, dem', 'Repräsentanten des kurdischen Volkes', 'Repräsentanten des']",1.0
0234.jpg,4,7,3,0.25,0.25,0.75,0.75,"['#TeslaTakedown', '5 12 Uhr', '5. April', 'Kundgebung', 'Tesla Store Wilhelmstr. Berlin', 'CAMPACT POLIT', 'Bewegt Politik SCHON']",0.75
0235.jpg,8,12,3,0.6816933066933066,0.8124999999999999,0.32284756007666227,0.10416666666666666,"['NEIN', 'antikrieg-bla anarchistischer', 'Antikriegsrat Berlin', 'INFOTREFFEN 1 MOBI GEGEN', 'MOBI GEGEN', 'DEN VETERANENTAG', 'information and mobilization for the protest', 'against the first German Veterans Day', '3 April 2025', 'Fischladen Rigaerstr 83 10247 Berlin', 'Berlin', 'Bhf Samariterstrasse']",0.375
0236.jpg,5,6,4,0.21052631578947367,0.2571428571428571,0.7875,0.7428571428571429,"['SOLIDARISCHER STAMMTISCH GEGEN', '500 MILLIARDEN', 'KRIEGSKREDITE', 'Diskussion & Abendessen am 1 April a', 'Diskussion & Abendessen am 1 a', 'Diskussion']",0.8
0237.jpg,8,12,7,0.13068181818181818,0.14583333333333334,0.8676470588235294,0.8541666666666666,"['Kundgebung', 'Gerechtigkeit für Cleo!', 'Gegen filing', 'Gegen Racial Profiling', 'und', 'und Transmisogynoir!', 'Mo, 31 März um 12 Uhr', 'Mo 31', 'Justizzentrum Potsdam', 'Jägerallee 10-12', 'Potsdam', '1']",0.875
0238.jpg,13,5,1,0.9538461538461539,1.0,0.04615384615384615,0.0,"['20. FLINTA 38', '20.00', '00 er', '23.00', '28']",0.07692307692307693
0239.jpg,11,7,1,0.9545454545454546,0.9545454545454546,0.05454545454545454,0.0,"['PUNX', 'Abend Roter', '8€', 'in', 'der', '2', 'de']",0.09090909090909091
0240.jpg,10,8,8,0.2335578093306288,0.3,0.7806521739130435,0.6166666666666666,"['#KeinFussbreit!', 'Antisemitismus und', 'Rassismus töten', 'rechter Terror bedroht', 'unsere Gesellschaft!', 'Demonstration:', 'Sonntag 13.10.2019 13 Uhr', 'Bebelplatz Berlin-Mitte']",0.8
0241.jpg,17,8,4,0.7808054657150831,0.8450980392156862,0.22249134948096885,0.10784313725490195,"['[paziergang mit dem Grundgesetz]', '19.12.2020', 'DEMOKRATISCHER Rosa-Luxemburg-Platz', 'WtDERSTAND', '7', '2', 'Anlass? LOCKDOWNI', 'auf Beendigung des Notstands-Regimes!']",0.23529411764705882
0242.jpg,9,0,0,1.0,1.0,0.0,0.0,[],0.0
