gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,file_name,ocr_easyocr_clahe
9,17,6,0.5018100807574493,0.6931216931216931,0040.jpeg,"['0 Uhr', '1', 'SOLI-FESTIVAL', 'März 2025, 12 ~', 'Mühlstrasse', 'Leipzig', 'AMNESTY', 'Soziokulturelles Stadtteilzentrum Leipzig', 'INTERNATICNAL', 'Usene', 'so ^ ,', 'VESTY', '#UREN', 'MA', 'S@LL MAn', 'rum', '12 -']"
6,9,1,0.8333333333333334,0.8333333333333334,0051.jpg,"['29.12.2023', '#23', 'Menschen', 'Mit', '""Gs', '2', '50L1paRTY', 'FÜR', 'Mit Flghtgeschichte']"
9,9,5,0.4691358024691357,0.6296296296296297,0047.jpg,"['Berlin', 'BERLIN,', '28.09.2024', 'Jahre', 'Werserker', 'BERLIN, 28.09.2024', 'EINLASS: 18.J0 VHR', 'UBER EATS MUSIC HALL', 'Wne']"
8,0,0,1.0,1.0,0037.jpeg,[]
5,7,1,0.8099999999999999,0.8666666666666666,0133.jpg,"['KUNDGEBUNG', 'DR WEBER', 'ARZTE FÜR AUFKLÄRUNG', 'MIT', '09.2020,14.30', '05.', '14.30']"
6,7,3,0.5177224736048266,0.8571428571428571,0132.jpg,"['23', 'FEBRUAR', '18 UHR', 'KONRAD ADENAUER HAUS', 'DIE CDU IST KEIN GRUND ZUM FEIERN', 'Sea-Watch org', '2s']"
15,17,1,0.9555555555555556,1.0,0091.jpg,"['27', '2024', '08.', 'Dorlin', 'BLID', '41. Augyst', 'mmer', 'am 2 -', 'Votscha', 'Wochcnendo', 'und', '44 .', 'Augys:_', 'Cottbu', '@"" 5', '0', 'Bile8']"
18,38,11,0.4792276182541527,0.6157407407407408,0081.jpg,"['WELCOM', 'Kreativ-Mobil', 'Musik', 'Tanz', 'Kaffe', 'Kuchen', 'DJ-Workshop', 'Mal-', 'und', 'Workshop', 'Pizza', 'Würstchen', 'Kinderschminken', 'markgrafendamm 240, 10245 berlin', 'Bausteinstelle', 'am s-bhf ostkreuz', 'Kinderwagenparkplatz', 'T0', 'The', 'Fr 21.04.23', 'markgrafendamm 24c, 10245', 'berlin', 'Wickelstation', 'Spray-Workshop', 'markgrafendamm 24c,', '10245', '74-T9Ulr', '10245 berlin', 'am', '5-', 'bhf ostkreuz', 'KiNDERDiS', 'kiNDERDiS <', 'Kindenwegen', ';', 'Spray', 'Bauste', 'Kind']"
18,31,5,0.7769635443130685,0.8842592592592593,0095.jpg,"['POPKULTUR ,', 'FEMINISMUS ,', 'CHANGE', '[LESEPERFORMANCES & I-SOnG-SETS:', 'UND', 'ieren:', 'HANNSJANA', 'STRANGE,', 'KATRIN', 'ACHINGER', 'MAICHInG OUTTITS', 'JVE', 'SAFI', 'TOTE CRACKHUREN IM', 'TOL', 'ORELLA', 'Ge', 'haw', '& AmsmARi', '[LESEPERFORMANCES', 'I-SONG-SETS:', '33', 'DIE SUPERERBIN ELKE BRAUTEILER,', 'BERNADETTE La HENGST,', 'FOTE', 'Mlobout', 'POPKULTUR _ PEMINISHUS,', 'Kofferrauy', '80', 'CICHIG', 'OUTIT']"
10,20,8,0.23725001878145893,0.6033333333333333,0240.jpg,"['Rassismus töten', 'rechter Terror bedroht', 'unsere Gesellschait!', '13.10.2019', 'unteilbar org/keinfussbreit', 'Foto: Allexkoch; CC BY-SA 4.0', 'Antisemitismus und', 'Demonstration:', 'Sonintag', '13 Ulhir', 'unteilbar.', 'orokeinfussbreit', 'Biebielplatz', 'Berlin-Mlitte', '#KeinFussbreltl', '0', '8e', '13.10.20', '9', 'Berlin']"
8,9,3,0.6890625,0.875,0136.jpg,"[""NA'Z] PROPASANDA ]"", '27,02', 'Grünen Lamipe', 'Widersetzen Berlin', '118815 Ul-R', 'Ulblandstralße 51', '8', '8', 'Kunidgeliumg @ &er']"
26,41,16,0.45701462762877204,0.7128510378510379,0122.jpg,"['ST', 'Omas-on', 'Jahran sind', 'Thoatorgruppe innerhalb', 'Aktivistinnengruppe OMAS GEGEN RECHTS', 'In den latzen', 'Jahren sind wir bei zahlroichen', 'Interventionen und Strassentheater,sowie beim', 'Frauenveranstallungen aufgetraten', 'Omas-On-', 'Schauspielerinnen und Laiendarstellarinnen. Durch', 'Rolle,', '1010 Wien', 'die ältorar Frauen im politischan Geschahen und', 'Rasarviarung', 'Immer auch mit Humor und Ironiel', 'jenny@happybusiness.at', 'FREIE SPENDE', 'Stago', '25.APRIL, 2023', '@Mas', '@N', 'STAGE', 'Interventionen und Strassentheater', 'sowie beim', 'CAFE', '//', 'professionallen', 'konnen', 'Frauen', 'bostaht ous', 'politischan Goschahen und', 'PERFORMANICES,', 'Stage', 'die älterar Frauen', 'in dar Gosellschaft spialen können.', '@', 'KERB', 'Wian', 'M', '20.88 0']"
5,6,4,0.2125,0.4,0123.jpg,"['Samstag, 5. März 2022', 'Platz der Menschenrechte, Wien', '15 bis 17 Uhr', 'Samstag', 'März 2022', 'SOLIDARITÄTSDEM@']"
8,10,8,0.01770320197044335,0.125,0137.jpg,"['Omas-on-Stage', 'beim Kultursommer', 'Politischer Aktivismus mit Kunst', 'Samstag; 9Juli 2022, 18.30', 'Mortarapark, 1200 Wien', 'Sonntag, 10.Juli 2022, 18.30', 'FREIER EINTRITT', 'Muthsamgasse, 1140 Wien', 'el', 'suge']"
17,23,11,0.3956068617007575,0.534640522875817,0241.jpg,"['19.12.2020', 'DEMOKRATISCHER', 'Rosa-Luremburg-Platz', '14:30 Uhr', '1', 'Wie immer top hugienischl', 'Anlass?', 'LOCKDOWNI', 'Der Demokratische Widerstand besteht weiterhin', 'auf die Würde der Alten & der Krankenl', 'auf Beendigung des Notstands-Regimes!', 'auf Beendigung des obrigkeitsstaatlichen Terrors!', 'auf demokratische Regeln für unser kinftiges Wirtschaftssystem!', '[paziergang mit dem Grundgesetz]', 'UNTRLB', '2', '2', '1', 'aufdie ersten 20 Artikel unserer', 'Verfassungl', 'quf Beendigung des obrigkeit', 'Terror', '5']"
15,19,5,0.712087912087912,0.8444444444444446,0094.jpg,"['*1949', '2020', '26.04.2020', '12.00 - 19.00', 'Caiz', '{ür unseve', '12.00', '19800', 'inunne', '(nlage', 'kommen und prtest-', 'Denckaclie', 'Niedestegung md zlvingen', '*1949 - 2020', 'Saseleie', 'und', 'Sigens', 'Moiannenplatz', 'Sinladung']"
23,86,2,0.9423740510697032,1.0,0080.jpg,"['Uhr', 'Fclruzr 2028 ', 'Zeit', 'das die', 'das', '18', 'Dornbirn', 'aufzustehen:', 'Rechte)', 'Demokratie', 'Gemeinsame', 'U', 'ehemallger', 'Leiter von', 'Historiker;', 'Februar', 'erinnern at,', 'Simon', 'Jüdisches Museum', 'Hanno Loewy', 'Hohenems,', 'die', 'Parag', 'Von', 'Droler', 'rededeitrage', 'chemallger', 'und', '17830', '202', 'Sophla', 'Marktplatz', 'Sophla', 'Stelnbuch', 'Gerhila ', 'ngut', 'geglen', 'europai', 'gegen', 'und', 'Andreas', 'Solidaritat', 'uns', 'dnis', 'Unterstotzt', 'Veranstalter', 'Menschenrechte', 'Orsuanlsatonen:', 'Hag', 'Andrens Parjg', 'Oon', 'von', '(Autorinneninitlative', 'HYDRA', 'Mitmenschllchkeit', 'oudakls', 'Husik', 'Wlerner Droler', 'Loewy', 'J0', 'Hanno', 'zers', 'fur', 'Ge', 'for Future,', 'Simon- Fd sches Museum', 'in', 'Mitn', 'eit.', '{orm für', 'St', 'und', ""'"", 'Museum', '4o)', 'Una', ')', 'ische', 'das', 'fur', 'clschan', '18. Februar', '222', 'Für Demokratle', '(7', 'Geeanhengut']"
14,16,7,0.5328299607369374,0.6071428571428571,0057.jpg,"['DIE', 'INTERNATIONALE', 'ZAUBERGALA', 'Magic Dorian', '13. & 15.5.2022', 'VERANSTALTUNGSFORUM FURSTENFELD', 'STADTSAAL', 'ANDY JoRDAN', 'MARC OBERON', 'VERANSTALTUNGSFORUM FURSTENFELD - STADTSAAL', 'SonA IENG', 'ALBERTO GIORGI € LAURA', 'BERT CALLENBACH', '13.', '15.5.2022', '7']"
8,13,1,0.9112903225806451,0.9166666666666666,0043.jpg,"['Und', 'ACTS!', 'ALLE NACH RIIESA', 'DaBEI:', 'LNE', '11. JANUAR 2025', 'Kundgebung GEGEN AFD-PARTEITAG!', '7', '8', 'Undd', '8', '2', '85']"
20,9,5,0.7849999999999999,0.875,0055.jpg,"['Karaoke', 'SKYY', 'YUVA', 'Tikitula', 'FUCHSITEK', 'Miss Pixe', '0', 'C2', '132025, 23-7 Ubr']"
12,14,5,0.6207983193277311,0.6527777777777778,0041.jpg,"['Podium:', 'Michela Wrong', 'Fabian Kunow', 'Kings', 'Jabout blank', 'Markgrafendamm 24c, 10245 Berlin', 'Wrong', 'Film', 'Film: When we were', 'Kings (1997)', 'Reve 19 Ular', 'Dr. Michela', '4', 'Kraus']"
6,3,0,1.0,1.0,0096.jpg,"['25.April', 'eg ud', '25. Apcil']"
9,5,3,0.754769921436588,1.0,0082.jpg,"['(Demo Sa 24 214h', 'De', 'cor', 'Mrangeikiez', '1612e']"
5,7,5,0.009302325581395349,0.0,0121.jpg,"['Und sicher dir den Adventsrabatt.', 'Augusle-Vikloria-Aillee', '/l 13403 Berlin', 'Zeit für Fans', '05.12.2024', 'Mach dein Foto mit dem Nikolaus', 'Auguste-Viktoria-Allee 99 // 13403 Berlin']"
9,9,4,0.6289154140878278,0.8888888888888888,0135.jpg,"['FEMISM', 'Ennlachesprache', 'Wo? S+U Schänhauser Alee', 'Geze)', 'Wann? 8.Mäxz2025, 13.00 Uhr', 'Kcmmtzur Demoam 8. Mäxzl', ""'oe"", 'CI', 'elis XI']"
11,25,6,0.5107079150966298,0.6439393939393939,0169.jpeg,"['8', 'M a r z', 'schoolgirlin the Philippincs', 'in', 'Vorbereitung', 'd e n', 'Feministinnen', 'ARTE Reportage', 'Inang Maynila', 'rebellious Catholic', 'was', 'a u f', 'Mexiko: Im schwarzen Clock dcr', '2^', 'Ufeunder martial lawasa', 'o', 'a U f   d e n', ""where we'd"", 'ine toilet', 'ars', '23', '3=', '2', '2', '2']"
8,6,6,0.25961538461538464,0.3125,0134.jpg,"['Montag, 27.05.24', 'Mahnmal', 'Berlin-Moabit', '18 Uhr', 'Levetzowstraße', 'DES ERNNERNS']"
13,19,6,0.6128976286871024,0.7912087912087912,0120.jpg,"['TINO', 'LARS', 'MARKUS', 'CHRUPALLA', 'DIANA', 'HAISE', 'Landesverband', 'BEGIN 19 UHR | EIMLASS 18 UHR', 'Römerstraße 110 | 71229 Leonberg', 'FROIEEAIER', 'SÄNZE', 'ZEEER', 'Baden', 'EMIL', 'Afd', ';fp', '225', 'STAOTHALLE LECINBERG', 'DEUTSCHLAMD ZUERST!']"
9,19,7,0.3817460317460318,0.8888888888888888,0108.jpg,"['30', '8', 'Rosa', 'Plaiz', 'VOLSBÜHIIE', 'Jazzanova', 'Piool', 'Record', 'Release', '30.08.8', '28', 'Relea', 'lease', 'Luxemlburg', 'Xonzer', '1890', 'The', 'zanigva', 'e']"
9,1,0,1.0,1.0,0242.jpg,['WEG!']
12,23,7,0.5053232998885174,0.8333333333333334,0097.jpg,"['kids are', 'clearly', 'The', 'not', 'alright', 'Welcho Roll', 'piclen', 'emanzipatorische', 'Subkultur & BewegungIn', 'Ostdeutschlana', 'Vcranstaltung', '13122024', '20 Unr', '8', '9', 'emanz', ""'patorische"", '1', '~', 'bout Dlank', '9', '8', '1']"
8,13,6,0.4226025092898158,0.70625,0054.jpg,"['Zaubervariete', 'für die ganze Famile', 'JANIS VON', 'MARION', 'DETLEF', 'DEM BORNE', 'WINTERBERG', 'AAGESCHES', 'JSTENTEZD', 'METTERNICH', '5.', '5. + @. harnvar 2025', '4']"
