filename,ground_truth,ocr_text,avg_confidence,similarity
0101.jpg,"Freitag, den 28. Mai 2021 um 17 Uhr Stolpersteinverlegung in Alt-Hohenschönhausen Suermondtstraße 46, 13053 Berlin Blume Luise Albers, geb. Chassin, geb. am 22.12.1878 in Smolensk Musikalische Begleitung: Johann-Vincent Slawinski Blume Luise Albers war mit dem deutschen Beamten Steuersekretär Oskar Albers verheiratet. Die Eheschließung erfolgte am 22.12.1913 in Windhuk (Deutsch-Südwest-Afrika) im Standesamt Windhuk mit der Nr. 63. Das Paar lebte in Hohenschönhausen in der Suermondtstraße 46 vorn parterre. Laut Berliner Adressbuch ist der Straßenbezug noch 1927 als Baustelle eingetragen. Suermondt war Mitbegründer der Grunderwerbs- und Baugesellschaft in Hohenschönhausen, welche die Häuser bauen ließ und auch Eigentümer war. Mit der Fertigstellung der Wohnungen bezog das Ehepaar Albers ihre Wohnung im parterre. Die Wohnung bestand aus zwei Stuben und einer Küche. Blume Albers war Hausfrau. Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wohnung laut Urkunde an einem Gehirnschlag. Frau Luise Albers war danach bis 1943 im Berliner Adressbuch als Mieterin eingetragen ist. Blume Albers musste Zwangsarbeit leisten in den Pankower Heilanstalten. Am 10. September 1943 wurde Blume Luise Albers mit dem 96. Alterstransport von dem Sammellager Große Hamburger Straße 26 nach Theresienstadt deportiert. Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Auschwitz deportiert und dort ermordet.","den 28. Mai 2021 um 17 Uhr Stolpersteinverlegung in Alt-Hohenschönhausen Suermondtstraße 46, 13053 Berlin Blume Luise Albers gob. Chassin, _ am 22.12.1878 in Smolensk Musikalische Begleitung: Johann-Vincent Slawinski Blume Luise war Mit dern deutschen Bcamten Steu - ersckretar Oskar Albers verheiralet Die Eheschließung Iuie 7r Woamte erolgte am 22.12.1913 in Windhuk (Deutsch-Sudwest-Afrika) 6 < LUISE Standesamt Windhuk mit der Nr 63 AL / RS AssIN Das Paar lebte in Hohenschonhausen in der Suermondtstr2- Pepok 10,01843 S[ADI ße 46 vorn parterre-Laut Berliner Adresshuch ist der Stra Hwitz Benzug noch 1927 als Baustelle eingetragen, Suermondrwar Mitbegrunder der Grunderwerbs Lind Baugesellschalt in Hohenschünhausen wclchedleHauscr bauen liels und auch Eigentumer war Mitder Fertigstellung der Wohnungen das Ehepaar Albers ihre Wohnung Im parterre Die Wohnung bestand aus zwei Stuben und einer Kucle Blume Albers war Haushrau. Oskar Albers verstarbam Oktober 1940 in der gemeinsamen Wohnung laut Urkunde an emnem Gehirnschlag Frau Luisc Alhers war danach bis 1943 im Berliner Adressbuch als Mielerin eingctragen ist Blume Albers musste Zwangsarbeit leisten in den Pankower Heimstatten Anio September wurde Blumc Luise Ibers mit dern 96-Alterstransport von demn Sammellager' Hamburger Straße Theresiensladt deportiert; Drei Monale spater am 1B Dezemher 1943 si2 von Theresienstadt nach Ausch- wIlz deportiert und dort ermordet Yuottaiiuni Arellue Ucht blicke 91 Freitag; geb, Albers bezog 1943 Grolse 'ach wurde Pad",0.642619150699174,0.5441624365482234
0103.jpg,RAUS AUS DER DOSE! 17.05.2020     14–18 Uhr Mariannenplatz Der Rückzug ins Digitale ist keine Alternative! Deine Meinung ist relevant! Kunst ist relevant! Zeigt Eure Künste! Erhebt Eure Stimme! Das Mikrofon steht Euren Reden und Darbietungen offen www.aktion-eigensinn.net,rAUS   AUs  DER DOSE! 17.05 .2020 14-18 Uhr Mar iannenplatz Der Rückzug ins Digitale ist keine Alternative! Deine Meinung ist relevant ! t ist relevant ! Zeigt Eure Künste! Erhebt   Eure St imme ! Das Mikrofon steht Euren Reden   und Darbietungen offen WWw aktion-eigensinn.net Kuns ',0.7991267190561637,0.8525179856115108
0104.jpg,Kiezklub Rathaus Johannisthal Sterndamm 102 WEIHNACHTSBAZAR 3. Dez. 14–19 Uhr Draußen: Glühwein und Gegrilltes Feuertonne und Stockbrot weihnachtliche Livemusik Stände mit interessanten Dingen Drinnen: Bastelstraße Kindertheater aus dem Koffer Filzen,Kiezklub Rathaus Johannisthal Sterndamm 102 WEIHNACHTSBAZAR 3 Dez 14-19 Ubr Draußens Glühwein und Gegrilltes Feuertonne und Stockbrot weihnachtliche Livemusik Stände mit interessanten Dingen Drinnen: Bastelstraße Kindertheater aus dem Koffer Pilzen Kiezklub Rathaus Johannlsthal Marktschwarmer EPACE berlin G Kier,0.7525907562956842,0.866785079928952
0105.jpg,TOYS BERLIN FUND RAISER OPEN AIR FOR GAZA MAY 26 ://ABOUT BLANK 14 — 22 YUNGFYA SAM GOKU DJ HENGAMEH MEHMET ASLAN RAFUSH B2B ASA 808 + READING BY VANESSA VU © AHMAD KATTLESH PROCEEDS GO TO CADUS & DOCTORS WITHOUT BORDERS TOYSBERLIN.DE,FUND MAY 26 RAISER :/ABOUT BLANK OPEN AIR FOR GAZA 14 22 YUNGFYA SAM GOKU DJ HENGAMEH MEHMET ASLAN RAFUSH B2B ASA 808 READING BY VANESSA VU AHMAD KATLESH Srii PRO(EEDs Go Cadus & DO(IoRs Without BORDERS TOYSBERLIN.DE 9nT Arinss GROZA (UA) NESS 322 VAL (GR),0.702750382519611,0.6285714285714286
0106.jpg,"KEINE QUERFRONT AUF DEM ROSA-LUXEMBURG-PLATZ! ""NICHT OHNE UNS""? – OHNE UNS! Seit nunmehr vier Wochen demonstrieren Neurechte, Verschwörungsideolog*innen und Teile der rechtsradikalen und völkischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygienedemo“, organisiert von der „Kommunikationsstelle Demokratischer Widerstand“, deren Initiatoren sich in einem Interview vor dem Reichstag mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle antifaschistischen, anarcha-queer-feministischen Menschen zur Verteidigung des Rosa-Luxemburg-Platzes und der Volksbühne auf. Kreativer Kontaktloser Gegenprotest: vor dem Karl Liebknecht Haus um 15 Uhr jeden Samstag und am 1. Mai seid kreativ laut und bunt! Kein Platz für Nazis! #antifaarea V.i.S.d.P.: Karla Krawall, Rosa-Luxemburg Platz 1, 1312 Berlin","KETNE QUERFRONT auF deM ROSA-LUxEMBUrG-platz! ""NICHT OHNE UNS""? OHNE UNS! Seit nunmehr vier Wochen demonstrieren Neurechte; Verschwörungsideolog 'innen und Teile der rechtsradikalen und völ- kischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner ,Hygie- nedemo"" , organisiert von der Kommunikationsstelle Demokratischer Wi - derstand deren Initiatoren sich in einem Interview vor dem Reichstag mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle antifa- schistischen; anarcha-queer-feministischen Menschen zur Verteidigung des Rosa-Luxemburg-Platzes und der Volksbühne aut. Kreativer Kontaktloser Gegenprotest: vor dem Karl Liebknecht Haus um 15Uhr fÜR jeden Samstag [#antifaarea und am 1.Mai seid kreativ Iaut und buntl 4 p vISd P ; Karla Krawall, Roso Luxemburo Plalz 1312 Berlln Kein Plalzl Nazis'|",0.7424933741472084,0.8338442673206622
0107.jpg,://about blank & mensch meier pres.: 129 bpm. antifa. ost. soli. 8.7.2023 | 22.00 | ://about blank | teil ...,"3 0 R ost 872023 F 22.00 /  :Hlabout blank teil Vird pres . meier , mensch _ *blank Vabout L bpm: 129 antifa. sHuGOGYRL Aver Powef solis",0.6117066087168644,0.34285714285714286
0108.jpg,VOLKSBÜHNE Jazzanova The Pool Record Release Konzert 30.06.18 Rosa- Luxemburg- Platz,un 30.06.18 Luxemburg - Platz CEAEeen VOLKSBÜHNE o c Monu es bouzounchen ns Jazzanova The WEM iGekoR| Pool Record DeN Release Konzert Rosa-,0.5556500240593298,0.5201793721973094
0109.jpg,MARIE DAVIDSON L’ŒIL NU Rosa-Luxemburg-Platz · 7.11. · 20 h www.volksbuehne.berlin,"MARE Isn Davibsow NU NU 0 7M-h 26 1 MIARE LCIL"" LIGIL Iblmbnju H HosLuxenhyg Hll' ToEE",0.4472826054418876,0.25
0110.jpg,CLUBS. STADT. KLIMAKRIZE. A100 WEGBASSEN! 2.9. 14°°–22°° MARKGRAFENDAMM,43 GHBS KLIMAKRISE A1gg WECBASSEN! 29.1f922 MARKGRAFENDAMM 4 YRLS,0.47869264140601125,0.6911764705882353
0111.jpg,"50 JAHRE RUMBLE IN THE JUNGLE Podium: Martin Krauß (Sportjournalist taz) Dr. Michela Wrong (britische Journalistin) Fabian Kunow (Moderation) und anschl. Kinodokumentation When we were Kings (1997) Mo., 25. Nov., 19 Uhr //:about blank, Markgrafendamm 24c, 10245 Berlin www.helle-panke.de Helle Panke ROSA LUXEMBURG STIFTUNG","1 50 JAHRE RI RUMBLE IN THE JUNGLE Podium: Martin Krauß (Sportjournalist taz) Dr. Michela Wrong (britische Journalistin) Fabian Kunow (Moderation) und anschl. Kinodokumentation When we were Kings (1997) Mo., 25. Nov  19 Uhr Il:about blank, Markgrafendamm 24c, 10245 Berlin Helle Panke nosa WWW helle-panke de BsE Suxkeviburg",0.746084666030858,0.8562596599690881
0112.jpg,"HAUPTSACHE ES KNALLT? NO FUTURE NO DANCEFLOOR. RAVE AUFSTAND ZUM GLOBAL STRIKE. FREITAG, 20.09.19 | 15:00 UHR BERLIN MITTE & ÜBERALL 12:00 UHR FRIDAYS FOR FUTURE RECLAIM CLUB CULTURE","cll HAUPTSACHE Faleeer-Uberkleei ES KMALLT? ICKERN | GEN SISMUS the uni JSMus NO FUTURE_NO DANCEFLOOR, RMINSMDAUMQOASRKE FREITAG, 20.09.19 15:00 UHR BERLIN MITTE & 'ÜBERALL 12-00 UHR FRIDAYS FOR FUTURE [REczAiM] JuaMegy wakinglife",0.549735564170538,0.5679611650485437
0113.jpg,9. MAI 79. JAHRESTAG DES SIEGES ÜBER NAZIDEUTSCHLAND NIE WIEDER FASCHISMUS! NIE WIEDER KRIEG! DEMONSTRATION / BERLIN 17:30 / S&U-BHF. FRIEDRICHSTR. BEFREIUNG.UND.WIDERSTAND INSTAGRAM: BEFREIUNG.UND.WIDERSTAND,"49_ MAI NIE 79 9MA} DEMOKSTRATION / BERLN 0730 / S8u BHF ) BEFREIUNG UND WIDERSTAND UnD WIEDER FASCHISMUS! NIE WIEDER JAHRESTAG KRIEG! 'OBER SIEGES DES = NAZIDEUTSCHLAND FASCHISMUS! WIEDF "" KRIEG! NIE WIE_ER _ NIE 'BERLIN FRIEDRICHSTR. DEMONSTRATION , FRIEDRICHSTR: S&U-BHF 17.30 iwiderstand ) befreiung _ Rstano",0.7007547869026775,0.046153846153846156
0114.jpg,KEIN RAMMSTEIN VOR GERICHT STATT AUF DIE BÜHNE! 15.07.23 IN BERLIN SA. 15. JULI – 14:30 UHR THEODOR-HEUSS-PLATZ CA. 16:00 UHR – OLYMPIASTADION + MUSIK @keinrammstein_berlin STOPP THE RAPE CULTURE,17 9 RK BE VuA AeRuhf < 4 Statf avF < pe Bwhnes wv < IN KsnN Iyrasiv Cun SA. 15.JULI 14.30 UHR THEODOR-HEUSS-PLATZ CA. 16.00 UHR OLYMPIASTADION + MUSIK Cs* ToVP ~ Ria 8 1 f | 1 97.27,0.41444115330333114,0.5623342175066313
0115.jpg,save blank? blank safe! soliparty gegen das klima der angst 16.11.2024 ab 20 Uhr ://about blank I ://,save blank? blank safe! 16.11.2024 ab 20 Uhr soliparty gegen das klima der angst :Ilabout blank Il,0.7103379309585989,0.7437185929648241
0116.jpg,"AKTIONSBÜNDNIS KARLSRUHE DEMOKRATIE neu denken! Verschiedene Rede- & Musikbeiträge | Meditation LiveStream https://netzwerk-demokratie.org Familienfreundlich, mit Kinderbereich SAMSTAG 08.08.20 | 12:30–18 Uhr Günther-Klotz Anlage in Karlsruhe Stay Free! Karlsruhe Peace & Love Ettlinger Friedens Gruppe Selber denken, statt denken lassen NETZWERK DEMOKRATIE e.V. QUERDENKEN 721 – Karlsruhe","AKTIONSBÜNDNIS KARLSRUHE DEMOKRATIE neu denken! Verschiedene Rede- & Musikbeiträge Meditation LiveStream https:llnetzwerk-demokratie.org SAMSTAG 08.08.20 | 1230-18 Uhr Günther-Klotz Anlage in Karlsruhe Stay Free! Ettlinger Selber QUERDENKEN Karisruhe denken; Briedens stat NETZWERK Karlsruhe Peace denken & Love Gruppe lassen DEMOKRATIE ev. Familien - freundlich, mit Kinder- bereich",0.9079520904408149,0.6295336787564767
0117.jpg,"Bündnis gegen Verdrängung und #Mietenwahnsinn www.mietenwahnsinn.info DIE MIETE IST ZU HOCH! Demo, Samstag 01. Juni 2024 14:00 Uhr Potsdamer Platz",Bündnis gegen Verdrängung 5 0o #Mietenwahnsinn 0 0 n 0 0 www.mietenwahnsinn info DIE MIETE IST Zu HOCHI Demo; Samstag 01.Juni 2024 14:00 Uhr Potsdamer Platz und,0.6015892560543177,0.9019607843137255
0118.jpeg,"Willkommenscafé Wir laden alle von Rassismus betroffenen & migrantischen Menschen zum gegenseitigen Kennenlernen in unser Willkommenscafé ein! Hier bekommt ihr einen Einblick in unsere Arbeit und findet heraus, wie ihr mitarbeiten könnt! Rote Lilly, Emser Str. 114, Neukölln Jeden letzten Mittwoch im Monat 19–21 Uhr","Willkommenscafe Wir laden alle Voh Rassismus betroffenen 8 migrantischen Menschen zuM gegenseitigen Kennenlernen in unser Willkommenscafe ein! Hier  bekommt ihr einen  Einblick in unsere  Arbeit und findet herqus, wie ihr mitarbeiten könnt! 6 Rote Lilly; Emser Str. 114, Neukölln Jeden letzten Mittwoch im Monat 19-21 Uhr GAnTu ERL",0.76874447970041,0.893353941267388
0119.jpeg,"HÄNDE WEG VON UNSEREM LAND! PALÄSTINA STEHT NICHT ZUM VERKAUF LAUFDEMONSTRATION FÜR PALÄSTINA SAMSTAG, 01.03. UM 13 UHR U-BAHN & S-BAHN ZOOLOGISCHER GARTEN, BERLIN","HÄNDE WEG VON UNSEREM LAND! PALASTINA STEHT NICHT ZUM VERKAUF LAUFDEMONSTRATION FÜR PALÄSTINA SAMSTAG, 01.03. UM 13 UHR U-BAHN & S-BAHN ZOOLOGISCHER GARTEN, BERLIN",0.9411631380234522,0.9938650306748467
0120.jpg,Wahlkampf-Veranstaltung STADTHALLE LEONBERG Römerstraße 110 | 71229 Leonberg 22.01. BEGINN 19 UHR | EINLASS 18 UHR LARS HAISE MARKUS FROHNMAIER TINO CHRUPALLA EMIL SÄNZE DIANA ZIMMER DEUTSCHLAND ZUERST! AfD Landesverband Baden-Württemberg,Wahlkampf-Veranstaltung 2201 STADTHALLE LEONBERG BEGINN 19 UHR [ EINLASS 18 UHR Römerstraße 110 | 71229 Leonberg TINO LARS MARKUS CHRUPALLA EMIL DIANA HAISE FROHNMAIER SÄNZE ZIMMER DEUTSCHLAND ZUERST! AfD AfD Landesverband Baden-Württemberg,0.9562228050607013,0.5899581589958159
0121.jpg,Zeit für Fans 05.12.2024 Mach dein Foto mit dem Nikolaus Und sicher dir den Adventsrabatt. Auguste-Viktoria-Allee 99  //  13403 Berlin,Zeit für Fans 05.12.2024 Mach dein Foto mit dem Nikolaus Und sicher dir den Adventsrabatt. Auguste-Viktoria-Allee 99 // 13403 Berlin,0.8266052258043564,0.9924812030075187
0122.jpg,"25. APRIL, 2023 20.00 UHR OMAS ON STAGE PERFORMANCES, LIEDER, GEDICHTE... IM CAFÉ KORB Brandstätte 9, 1010 Wien Reservierung erforderlich: jenny@happybusiness.at Omas-on-Stage ist eine Theatergruppe innerhalb der Aktivistinnengruppe OMAS GEGEN RECHTS. In den letzten 3 Jahren sind wir bei zahlreichen Interventionen und Straßentheater, sowie beim Wiener Kultursommer, Demonstrationen und Frauenveranstaltungen aufgetreten. Omas-On-Stage besteht aus 12 Frauen– professionellen Schauspielerinnen und Laiendarstellerinnen. Durch unsere Aktionen beleuchten wir auch die Rolle, die ältere Frauen im politischen Geschehen und in der Gesellschaft spielen und können. Immer auch mit Humor und Ironie! FREIE SPENDE","25. APRIL, 2023 OMAS 20.00 UHR ON STAGE PERFORMANCES , LIEDER; GEDICHTE. 300 ~on ist eine Theatergruppe innerhalb IM der Aklivistinnengruppe OMAS GEGEN RECHTS. In den letzen 3 Jahren sind wir bei zahlreichen Interventionen und Strassentheater, sowie beim CAFE Wiener Kultursommer, Demonstrationen und Frouenveranstaltungen aufgetreten; KORB I// Omos-On- besteht ous 12 professionellen Schauspielerinnen und Laiendarstellerinnen. Durch Brandstätte 9, unsere Aktionen beleuchtan wir auch die Rolle, 1010 Wien die älterer Frauen politischen Geschahen und in der Gosellschaft spielen können. Reservierung erforderich: Immer uch mit Humor und Ironiel jenny@happybusiness.at FREIE SPENDE Omas Stoge' Stage Frauen-",0.7402771588043473,0.22946175637393768
0123.jpg,"SOLIDARITÄTSDEMO FÜR DIE UKRAINE Samstag, 5. März 2022 Platz der Menschenrechte, Wien 15 bis 17 Uhr","SOLIDARITÄTSDEMO FÜR DIE UKRAINE Samstag, 5. März 2022 Platz der Menschenrechte, Wien 15 bis 17 Uhr",0.85365946515223,1.0
0124.jpg,#SAVE BRAIN CITY Wissenschaft sichert die Zukunft Berlins 19.12.2024 KUNDGEBUNG 8:30 Uhr vor dem Abgeordnetenhaus Berlin,#SAVE BRAIN CITY Wissenschaft sichert die Zukunft Berlins 19.12.2024 KUNDGEBUNG 8.30 Uhr vor dem Abgeordnetenhaus Berlin,0.8829975765441903,0.9916666666666667
0127.jpeg,"Solidarischer Stammtisch Thema: Unser Verständnis vom Patriarchat und unser Umgang damit Diskussion und gemeinsames Essen am Dienstag, 4. März ab 19:00 Uhr im “Maggie” Frankfurter Allee 205","Solidarischer Stammfisch Thema: Unser Verständnis vom Patriarchad und unser Umgang damit Diskussion und gemeinsames Essen am Dienstag , 4. März ab 19.00 Uhr bealin im 'Maggie Frankfurter Allee 205",0.8205967544952849,0.9558441558441558
0128.jpg,Transferale Das Wissenschafts- Festival für Klima und Gesundheit Zukunft im Stadtumdrehen 25.09. — 27.09.2024 im Kulturquartier silent green Zukunft findet Stadt Das Hochschulnetzwerk für ein resilientes Berlin,Transferale Das Wissenschafts - Festival für Klima und Gesundheit Zukunft im Stadtumdrehen 25.09. 27.09.2024 Zukunft im Kulturquartier findet silent green Stadt Das Hochschulnetzwerk für ein resilientes Berlin,0.8952987018023356,0.9212410501193318
0129.jpg,#BerlinIstKultur DEMO GEGEN DIE KÜRZUNGEN IM KULTURBEREICH! VOLKS BÜHNE AM ROSA-LUXEMBURG-PLATZ 13.11. 10:00 Brandenburger Tor Platz des 18. März,#Berlinlstkultur IeNU GEGEN DlE KÜRZUIGEN IMI KULTURBEREICH! VOLKS 13.11.   Brandenburger Ior BUHNE 10-00 Platz des 18. Iärz aM RosA-LuxeMBURG platZ,0.46946566343938134,0.6825938566552902
0130.jpg,NOCH MALL ALLES AUSSER NEU repami Netzwerk Qualitätsreparatur Reparaturtag in der NochMall 19. Oktober 2024 14–18 Uhr Save the date!,repaf? Netzwerk Reparaturtag in der NochMall 19. Oktober 2024 14-18 Uhr the NOCH MALL NEU AUSSER ALLES Save date!,0.9123109081823954,0.6448979591836734
0131.jpeg,"GENOCIDE STARTS HERE! KUNDGEBUNG MI, 05.03.2025 12:00 UHR ECKE TAUENTZIENSTR./ MARBURGER STR., 10789 BERLIN GRIEVING DOVES JÜDISCHE STIMME STOP ARMING ISRAEL KEINE WAFFEN FÜR ISRAEL SHUT ELBIT DOWN","GENOCIDE STARTS HERE! KUNDGEBUNG MI, 05.03.2025 12:00 UHR ECKE TAUENTZIENSTR./ MARBURGER STR., 10789 BERLIN GRIEYING DOVES JugIsshe STOP ARMING SHUT ISRAEL [ELBIT jlw KEINE WAFFEN FÜR ISRAEL DOWN Haog",0.7458423141789655,0.7405541561712846
0132.jpg,DIE CDU IST KEIN GRUND ZUM FEIERN. SOS ANTIFA 23. FEBRUAR · 18 UHR KONRAD ADENAUER HAUS Sea-Watch.org,DIE CDU IST KEIN GRUND ZUM FEIERN. SoS ANTIFA 23 . FEBRUAR 18 UHR KONRAD ADENAUER HAUS Sea-Watch org,0.8033916040858977,0.9651741293532339
0133.jpg,"KUNDGEBUNG MIT DR. WEBER SAMSTAG 05.09.2020, 14:30 MARBURG ERWIN-PISCATOR-HAUS ÄRZTE FÜR AUFKLÄRUNG","KUNDGEBUNG DR: WEBER SAMSTAC 05.09.2020,14,30 MARBURC] ERWIN-PISCATOR-HAUS ÄRZTE FÜR AUFKLARUNC MIT",0.5918308028910205,0.8888888888888888
0134.jpg,"Antifaschistische Kundgebung GEGEN DIE INSTRUMENTALISIERUNG DES ERINNERNS Montag, 27.05.24 18 Uhr Mahnmal Levetzowstraße Berlin-Moabit","Antifaschistische Kundgebung GEGEN DIE INSTRUMENTALISIERUNG DES ERINNERNS Montag, 27.05.24 18 Uhr Mahnmal Levetzowstraße Berlin-Moabit VVI-BdA",0.8988479710015016,0.9710144927536232
0135.jpg,"Einfache Sprache Kommt zur Demo am 8. März! Wo? S+U Schönhauser Allee Wann? 8. März 2025, 13:00 Uhr Für Feminismus ohne Grenzen! FEMINISM UNLIMITED","EinfacheSprache Kommtzur Demoam 8 Märzg Wo? S+Uschönhauser Allee Wann? 8.März2025, 1300Uhr Für Feminismus Iohne Grenzenl FEMINSM UNLMIED",0.7062800807686012,0.9328621908127208
0136.jpg,GEGEN JEDE NAZI PROPAGANDA! MARTIN SELLNER VON DER STRASSE FEGEN! HEUTE! ★ 27.02. ★ 18:15 UHR Kundgebung an der “Grünen Lampe” Uhlandstraße 51 Widersetzen Berlin,"GEGEN JEDE NAZI PROPAGANDA ! MARTIN SELLNER VON DER STRASSE FEGEN! HEUTE! 27.02. 18.15 UHR Kundgebung an der ""Grünen Lampe Uhlandstraße 51 Widersetzen Berlin",0.7905429540312416,0.9685534591194969
0137.jpg,"Omas-on-Stage beim Kultursommer Politischer Aktivismus mit Kunst Samstag, 9. Juli 2022, 18.30 Mortarapark, 1200 Wien Sonntag, 10. Juli 2022, 18.30 Muthsamgasse, 1140 Wien FREIER EINTRITT","Omas-on-Stage beim Kultursommer Politischer Aktivismus mit Kunst Samstag; 9.Juli 2022, 18.30 Mortarapark, 1200 Wien Sonntag, 10. Juli 2022, 18.30 FREIER EINTRITT Muthsamgasse, 1140 Wien",0.7541556795846243,0.9056603773584906
0139.jpg,ZENTRUM KREUZBERG MEHR POLIZEI? NICHTS ZU FEIERN WIR BLEIBEN DABEI: SOZIALE LÖSUNGEN FÜR SOZIALE PROBLEME! KUNDGEBUNG GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE 15.02. AB 9:00 KOTTBUSSER TOR WACHE AM KOTTI? NOT WELCOME,ZN unaz MEHR POLIZEI? NICHTS ZU FEIERN WIR BLEIBEN DABEI: SOZIALE LÖSUNGEN FÜR SOZIALE PROBLEME! ZEI KUNDGEBUNG GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE ur 15.02. AB 9:00 KOTTBUSSER TOR WACHE AM KOTTI? NOT WELCOME Che Post,0.618868953263967,0.9136363636363637
0140.jpg,"Samstag, 03.02.2024 von 11–13.30 Uhr WORKSHOP Motion-Capture HTW in Schöneweide Wer? - Alle zwischen 7 & 17 Jahren * Vorkenntnisse sind nicht notwendig. Was mitbringen? - Laptop oder Tablet mit Kamera * Laptops können auch bei uns angefragt werden! JETZT KOSTENLOS ANMELDEN! https://pretix.eu/dojosw/","Samstag, 03.02.2024 von 11-13.30 Uhr WORKSHOP MModfom-Oapuume HTW in Schöneweide Wer? Alle zwischen 7 & 17 Jahren Vorkenntnisse sind nicht notwendig: Was mitbringen? Laptop oder Tablet mit Kamera Laptops können auch bei uns angefragt werden! JETZT KOSTENLOS ANMELDEN! https:/ /pretix eu/dojosw/",0.8316415731694577,0.936026936026936
0142.jpeg,NAZIANGRIFFE NICHT UNBEANTWORTET LASSEN Demonstration nach Naziangriff auf Geflüchtetenunterkunft in Stahnsdorf - Solidarität mit den Betroffenen - 14.03.2025 Demo: 17:30 S Teltow Stadt Kundgebung: 19:00 Iserstraße Ecke Elbestraße,MAZIANGRIFFE NICHT UNBEANTWORTET LASSEN Demonstration nach Naziangriff auf Geflüchtetenunterkunft in Stahnsdorf Solidarität mit den Betroffenen 14.03.2025 Demo: 17.30 S Teltow Stadt e schistische Kundgebung: 19.00 Iserstraße Ecke Elbestraße TKS . 2 2,0.7166419836715969,0.9291666666666667
0143.jpg,"Ostkreuz nicht den Nazis überlassen! So, 14.07. 14:00 Uhr Ostkreuz","Ostkreuz nicht den Nazis überlassen! 0 14.07. sschisKe 14.00 Uhr Ostkreuz AkiTon So, [c249-",0.6275801434297259,0.7898089171974523
0145.jpg,A100 WEGBASSEN! SOLI-RAVE RAVE LIVE ACTS PANEL DISCUSSION 06.10.2023 20:00 - 10:00 MENSCH MEIER,[RECLATM} CLUB GERADE CULTURE] DENKEN A7OO WEGBASSENE RAVE- 06.10.2023 LIVE ACTS 20.00 2 10.00 PANEL DISCUSSION MENSCH MEIER,0.7353371098842051,0.5205479452054794
0146.jpg,THEMENTAG ://about blank Markgrafendamm 24c (Ostkreuz) 15.12.24 11:30– 19:30 Uhr Antisemitismus im Kultur– und Clubbetrieb Reflexionen ein Jahr nach dem 7. Okt. BILDUNG IN WIDERSPRUCH,THEMENTAG 15.12.24 :llabout blank 11.30 - Markgrafendamm 24c (Ostkreuz) 19.30 Uhr Antisemitismus im Kultur - und Clubbetrieb Reflexionen ein Jahr nach dem 7. Okt. BILDUNG IN WIDERSPRUCH,0.8353039245212128,0.8858695652173914
0147.jpeg,"Input + Diskussion nach den Bundestagswahlen: Rassismus, Abschiebung und Gewalt - Wehren wir uns! 01.03. | 18:00 Uhr Komşukeller, Kottbusser Straße 4/5 ZORA","Input + Diskussion nach den Bundestagswahlen: Rassismus, Abschiebung und Gewalt = Wehren wir uns! 01.03. 18.00 Uhr Komsukeller; Kottbusser Straße 4/5 Z6RA",0.7133168244120123,0.9612903225806452
0148.jpg,"1. September 2023 ▶ BUCHPREMIERE JUDENHASS UNDERGROUND Antisemitismus in emanzipatorischen Subkulturen und Bewegungen Ein Abend mit Nicholas Potter, Stefan Lauer, Rosa Jellinek, Leon Kahane, Konstantin Nowotny und Anastasia Tikhomirova DJ: Ori Raz (Motivo Positivo) 19 Uhr | ://about blank | freier Eintritt","1. September 2023 BUCHPREMIERE JUDENHASS UNDERGROUND Antisemitismus in emanzipatorischen Subkulturen und Bewegungen Ein Abend mit Nicholas Potter; Stefan Lauer; Rosa Jellinek, Leon Kahane, Konstantin Nowotny und Anastasia Tikhomirova DJ: Ori Raz (Motivo Positivo) 19 Uhr :labout blank freier Eintritt",0.8301403325498992,0.9785831960461285
0149.jpg,"WIR BRAUCHEN DICH! 10.00 bis 12.00 UHR Demonstration für FREIHEIT GRUNDRECHTE SELBSTBESTIMMUNG ZUR FREIHEIT SAMSTAG 11.7.2020 10 - 12 Uhr KÖNIGSPLATZ - MÜNCHEN Prof. Dr. Christoph Hueck Biochemiker, Impfstoffentwickler Markus Haintz Querdenken Initiative Ulm Rechtsanwalt Milorad Krstic Unternehmer und Buchautor rin99er Hip Hop - Rap | Lienz Levi Wegmann • DJ Tuncay celsius19","UIRBRAUCHENDICH Demonstration fur FREIHEIT GRUNDRECHTE SELBSTBESTIMMUNG ZUR FREIIIEIT SAMSTAG 11.7.2020 10 12 Uhr KÖNIGSPLATZ MÜNCHEN Prof:Dr. Christoph Hueck Markus Haintz Biochemiker, Impfstoffentwickler Querdenken Initiative Ulm Rechtsanwalt Milorad Krstic ringger Unternehmer und Buchautor Rap Lienz Levi Wegmann DJ Tuncay celsius1g bis 10.00 [ UHR 1200 Hip Hop-",0.7835530642791113,0.2718707940780619
